Bean Exports,Bean Imports,Exports,Imports,Roast & Ground Exports,Roast & Ground Imports,Soluble Exports,Soluble Imports,Total Distribution,Production,Country,id,Year
21,0,21,0,0,0,0,0,21,21,Malawi,MWI,1983
36,0,36,0,0,0,0,0,36,36,Malawi,MWI,1984
55,0,55,0,0,0,0,0,56,56,Malawi,MWI,1985
60,0,60,0,0,0,0,0,60,59,Malawi,MWI,1986
82,0,82,0,0,0,0,0,83,83,Malawi,MWI,1987
73,0,73,0,0,0,0,0,73,72,Malawi,MWI,1988
95,0,95,0,0,0,0,0,95,95,Malawi,MWI,1989
90,0,90,0,0,0,0,0,90,90,Malawi,MWI,1990
90,0,90,0,0,0,0,0,90,90,Malawi,MWI,1991
109,0,109,0,0,0,0,0,137,137,Malawi,MWI,1992
75,0,75,0,0,0,0,0,88,62,Malawi,MWI,1993
87,0,87,0,0,0,0,0,95,84,Malawi,MWI,1994
81,0,81,0,0,0,0,0,97,91,Malawi,MWI,1995
58,0,58,0,0,0,0,0,63,49,Malawi,MWI,1996
58,0,58,0,0,0,0,0,64,61,Malawi,MWI,1997
62,0,62,0,0,0,0,0,68,64,Malawi,MWI,1998
52,0,52,0,0,0,0,0,63,59,Malawi,MWI,1999
68,0,68,0,0,0,0,0,73,63,Malawi,MWI,2000
59,0,59,0,0,0,0,0,63,60,Malawi,MWI,2001
43,0,43,0,0,0,0,0,45,42,Malawi,MWI,2002
47,0,47,0,0,0,0,0,49,48,Malawi,MWI,2003
20,0,20,0,0,0,0,0,22,21,Malawi,MWI,2004
21,0,21,0,0,0,0,0,25,24,Malawi,MWI,2005
17,0,17,0,0,0,0,0,20,17,Malawi,MWI,2006
25,0,25,0,0,0,0,0,27,25,Malawi,MWI,2007
15,0,15,0,0,0,0,0,16,15,Malawi,MWI,2008
19,0,19,0,0,0,0,0,20,20,Malawi,MWI,2009
23,0,23,0,0,0,0,0,24,24,Malawi,MWI,2010
20,0,20,0,0,0,0,0,21,21,Malawi,MWI,2011
24,0,24,0,0,0,0,0,25,25,Malawi,MWI,2012
24,0,24,0,0,0,0,0,25,25,Malawi,MWI,2013
20,0,20,0,0,0,0,0,21,21,Malawi,MWI,2014
22,0,22,0,0,0,0,0,23,23,Malawi,MWI,2015
15,0,15,0,0,0,0,0,16,16,Malawi,MWI,2016
11,0,11,0,0,0,0,0,12,12,Malawi,MWI,2017
10,0,10,0,0,0,0,0,11,11,Malawi,MWI,2018
9,0,9,0,0,0,0,0,10,10,Malawi,MWI,2019
9,0,9,0,0,0,0,0,10,10,Malawi,MWI,2020
10,0,10,0,0,0,0,0,11,11,Malawi,MWI,2021
10,0,10,0,0,0,0,0,11,11,Malawi,MWI,2022
9,0,9,0,0,0,0,0,10,10,Malawi,MWI,2023
83,151,84,156,1,1,0,4,201,45,Malaysia,MYS,1960
72,126,73,131,1,2,0,3,174,43,Malaysia,MYS,1961
77,122,78,127,1,2,0,3,174,47,Malaysia,MYS,1962
32,58,33,65,1,2,0,5,117,52,Malaysia,MYS,1963
13,44,15,51,2,1,0,6,103,52,Malaysia,MYS,1964
19,64,21,71,2,1,0,6,129,58,Malaysia,MYS,1965
20,62,22,70,2,1,0,7,127,57,Malaysia,MYS,1966
25,70,27,80,2,1,0,9,140,60,Malaysia,MYS,1967
12,55,14,70,2,0,0,15,133,63,Malaysia,MYS,1968
15,39,17,49,2,0,0,10,118,59,Malaysia,MYS,1969
16,53,18,60,1,1,1,6,134,66,Malaysia,MYS,1970
20,55,22,56,1,0,1,1,142,70,Malaysia,MYS,1971
18,40,19,50,1,0,0,10,145,82,Malaysia,MYS,1972
29,44,31,60,2,1,0,15,170,98,Malaysia,MYS,1973
29,45,31,62,2,1,0,16,184,104,Malaysia,MYS,1974
86,30,89,50,2,0,1,20,210,135,Malaysia,MYS,1975
77,18,79,40,1,1,1,21,185,125,Malaysia,MYS,1976
34,80,40,80,1,0,5,0,175,90,Malaysia,MYS,1977
62,100,67,100,1,0,4,0,212,102,Malaysia,MYS,1978
28,35,30,106,1,4,1,67,206,98,Malaysia,MYS,1979
39,51,41,142,1,5,1,86,248,88,Malaysia,MYS,1980
103,109,107,205,1,4,3,92,340,89,Malaysia,MYS,1981
157,133,159,233,1,4,1,96,388,90,Malaysia,MYS,1982
74,122,76,214,1,4,1,88,360,91,Malaysia,MYS,1983
61,77,63,156,1,5,1,74,348,86,Malaysia,MYS,1984
40,41,42,109,1,4,1,64,294,83,Malaysia,MYS,1985
14,101,18,126,1,7,3,18,270,80,Malaysia,MYS,1986
15,110,20,130,1,5,4,15,267,78,Malaysia,MYS,1987
15,120,20,135,1,5,4,10,259,75,Malaysia,MYS,1988
12,120,15,135,1,5,2,10,245,75,Malaysia,MYS,1989
12,110,15,125,1,5,2,10,225,75,Malaysia,MYS,1990
10,120,12,135,1,5,1,10,220,75,Malaysia,MYS,1991
8,120,10,135,1,5,1,10,218,75,Malaysia,MYS,1992
10,120,12,135,1,5,1,10,293,150,Malaysia,MYS,1993
10,278,12,293,1,5,1,10,452,153,Malaysia,MYS,1994
10,423,137,428,1,5,126,0,590,158,Malaysia,MYS,1995
10,397,148,402,1,5,137,0,562,160,Malaysia,MYS,1996
5,276,204,343,1,5,198,62,538,195,Malaysia,MYS,1997
5,264,325,362,1,9,319,89,579,217,Malaysia,MYS,1998
8,355,657,489,4,17,645,117,739,250,Malaysia,MYS,1999
8,363,1226,591,13,23,1205,205,1291,700,Malaysia,MYS,2000
5,463,1454,725,27,16,1422,246,1525,800,Malaysia,MYS,2001
0,300,1160,300,0,0,1160,0,1250,950,Malaysia,MYS,2002
0,365,1240,365,0,0,1240,0,1365,1000,Malaysia,MYS,2003
0,390,1280,390,0,0,1280,0,1390,1000,Malaysia,MYS,2004
0,465,775,465,0,0,775,0,1165,700,Malaysia,MYS,2005
0,710,760,710,0,0,760,0,1210,500,Malaysia,MYS,2006
0,650,900,650,0,0,900,0,1420,770,Malaysia,MYS,2007
0,640,1100,640,0,0,1100,0,1615,975,Malaysia,MYS,2008
0,940,1460,940,0,0,1460,0,1940,1000,Malaysia,MYS,2009
0,1030,1675,1030,0,0,1675,0,2130,1100,Malaysia,MYS,2010
0,1125,1950,1125,0,0,1950,0,2575,1450,Malaysia,MYS,2011
0,1375,2150,1375,0,0,2150,0,2775,1400,Malaysia,MYS,2012
0,1270,2110,1270,0,0,2110,0,2770,1500,Malaysia,MYS,2013
0,1340,2775,1340,0,0,2775,0,3440,2100,Malaysia,MYS,2014
0,1440,2975,1440,0,0,2975,0,3640,2200,Malaysia,MYS,2015
0,1510,2940,1510,0,0,2940,0,3610,2100,Malaysia,MYS,2016
0,1575,3075,1575,0,0,3075,0,3675,2100,Malaysia,MYS,2017
0,1875,3125,1875,0,0,3125,0,3975,2100,Malaysia,MYS,2018
0,1735,3000,1735,0,0,3000,0,3635,1900,Malaysia,MYS,2019
0,1580,2780,1580,0,0,2780,0,3580,2000,Malaysia,MYS,2020
0,1725,2975,1725,0,0,2975,0,3725,2000,Malaysia,MYS,2021
0,1175,2500,1175,0,0,2500,0,3175,2000,Malaysia,MYS,2022
0,1450,2300,1450,0,0,2300,0,2950,1500,Malaysia,MYS,2023
1376,0,1450,0,59,0,15,0,2192,2100,Mexico,MEX,1960
1466,0,1585,0,52,0,67,0,2492,2350,Mexico,MEX,1961
1157,0,1232,0,31,0,44,0,2290,2202,Mexico,MEX,1962
1518,0,1581,0,58,0,5,0,3008,2900,Mexico,MEX,1963
1366,0,1427,0,50,0,11,0,2976,2650,Mexico,MEX,1964
1502,0,1591,0,25,0,64,0,3309,3000,Mexico,MEX,1965
1288,0,1373,0,13,0,72,0,3118,2700,Mexico,MEX,1966
1357,0,1444,0,13,0,74,0,3295,2900,Mexico,MEX,1967
1396,0,1478,0,22,0,60,0,3316,2865,Mexico,MEX,1968
1587,0,1627,0,25,0,15,0,3470,3082,Mexico,MEX,1969
1449,0,1511,0,50,0,12,0,3593,3200,Mexico,MEX,1970
1500,0,1664,0,150,0,14,0,3970,3400,Mexico,MEX,1971
2242,0,2409,0,147,0,20,0,4670,3914,Mexico,MEX,1972
1755,0,1855,0,90,0,10,0,4261,3500,Mexico,MEX,1973
2173,0,2273,0,90,0,10,0,4826,4030,Mexico,MEX,1974
2700,0,2883,0,155,0,28,0,5039,4136,Mexico,MEX,1975
1813,0,1948,0,120,0,15,0,3887,3431,Mexico,MEX,1976
1623,0,1737,0,93,0,21,0,3692,3301,Mexico,MEX,1977
2920,0,3070,0,90,0,60,0,4677,4022,Mexico,MEX,1978
2100,0,2290,0,120,0,70,0,4100,3600,Mexico,MEX,1979
1838,0,1952,0,78,0,36,0,4382,3862,Mexico,MEX,1980
1740,0,1850,0,75,0,35,0,4830,3900,Mexico,MEX,1981
2955,0,3110,0,143,0,12,0,6060,4530,Mexico,MEX,1982
2691,0,2895,0,202,0,2,0,5780,4530,Mexico,MEX,1983
2790,0,2982,0,185,0,7,0,5625,4250,Mexico,MEX,1984
3582,0,3694,0,101,0,11,0,5844,4826,Mexico,MEX,1985
3650,0,3837,0,177,0,10,0,5947,5297,Mexico,MEX,1986
2312,0,2553,0,241,0,0,0,5327,4717,Mexico,MEX,1987
3678,0,3756,0,70,0,8,0,6694,5500,Mexico,MEX,1988
4300,0,4355,0,45,0,10,0,6418,5100,Mexico,MEX,1989
3460,0,3510,0,40,0,10,0,5163,4550,Mexico,MEX,1990
3068,0,3121,0,12,0,41,0,4873,4620,Mexico,MEX,1991
2970,40,3060,75,40,0,50,35,4557,4180,Mexico,MEX,1992
2900,50,3000,90,10,0,90,40,4487,4200,Mexico,MEX,1993
2956,50,3156,80,5,0,195,30,4297,4030,Mexico,MEX,1994
4260,50,4500,70,20,0,220,20,5611,5400,Mexico,MEX,1995
4384,50,4569,80,20,0,165,30,5431,5300,Mexico,MEX,1996
3881,85,4072,105,20,0,171,20,5067,4950,Mexico,MEX,1997
4000,100,4170,120,20,0,150,20,5130,5010,Mexico,MEX,1998
4938,0,5138,0,20,0,180,0,6193,6193,Mexico,MEX,1999
3622,0,3822,0,20,0,180,0,4800,4800,Mexico,MEX,2000
3000,0,3200,0,20,0,180,0,4200,4200,Mexico,MEX,2001
3050,175,3520,175,20,0,450,0,4525,4350,Mexico,MEX,2002
2100,150,2470,164,20,14,350,0,4464,4300,Mexico,MEX,2003
1550,145,1950,173,0,28,400,0,4184,4000,Mexico,MEX,2004
1975,10,2485,36,0,26,510,0,4470,4200,Mexico,MEX,2005
2260,21,2865,49,0,28,605,0,4634,4500,Mexico,MEX,2006
1910,500,2610,670,0,20,700,150,5039,4350,Mexico,MEX,2007
2125,425,2735,535,0,15,610,95,5215,4550,Mexico,MEX,2008
1790,690,2480,845,0,20,690,135,5104,4150,Mexico,MEX,2009
1735,975,2560,1145,100,20,725,150,5269,4000,Mexico,MEX,2010
2525,1125,3365,1325,50,25,790,175,5714,4300,Mexico,MEX,2011
2575,850,3616,1135,126,55,915,230,5847,4650,Mexico,MEX,2012
1680,1360,2725,1614,105,64,940,190,5625,3950,Mexico,MEX,2013
1525,1440,2560,1675,175,70,860,165,5024,3180,Mexico,MEX,2014
1300,2160,2340,2450,200,80,840,210,4875,2300,Mexico,MEX,2015
1740,1265,2865,1565,155,80,970,220,5075,3300,Mexico,MEX,2016
2040,1235,3220,1545,180,85,1000,225,5698,4000,Mexico,MEX,2017
1731,1435,2896,1768,222,84,943,249,5501,3550,Mexico,MEX,2018
1835,1522,2986,1980,206,78,945,380,5705,3700,Mexico,MEX,2019
1890,1582,3007,1984,252,101,865,301,5613,3530,Mexico,MEX,2020
2090,1811,2933,2125,148,76,695,238,5882,3740,Mexico,MEX,2021
1550,1682,2530,1982,100,80,880,220,5626,3545,Mexico,MEX,2022
2000,1700,3025,1900,125,50,900,150,6086,4090,Mexico,MEX,2023
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1960
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1961
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1962
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1963
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1964
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1965
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1966
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1967
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1968
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1969
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1970
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1971
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1972
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1973
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1974
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1975
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1976
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1977
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1978
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1979
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1980
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1981
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1982
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1983
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1984
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1985
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1986
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1987
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1988
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1989
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1990
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1991
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1992
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1993
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1994
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1995
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1996
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1997
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1998
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,1999
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,2000
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,2001
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,2002
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,2003
0,0,0,0,0,0,0,0,0,0,Montenegro,MNE,2004
0,165,0,165,0,0,0,0,165,0,Montenegro,MNE,2005
0,150,0,150,0,0,0,0,150,0,Montenegro,MNE,2006
0,130,0,130,0,0,0,0,130,0,Montenegro,MNE,2007
0,175,0,175,0,0,0,0,175,0,Montenegro,MNE,2008
0,210,0,210,0,0,0,0,210,0,Montenegro,MNE,2009
0,155,0,155,0,0,0,0,155,0,Montenegro,MNE,2010
0,90,0,90,0,0,0,0,90,0,Montenegro,MNE,2011
0,70,0,70,0,0,0,0,70,0,Montenegro,MNE,2012
0,60,0,60,0,0,0,0,60,0,Montenegro,MNE,2013
0,50,0,50,0,0,0,0,50,0,Montenegro,MNE,2014
0,45,0,45,0,0,0,0,45,0,Montenegro,MNE,2015
0,45,0,45,0,0,0,0,45,0,Montenegro,MNE,2016
0,40,0,40,0,0,0,0,40,0,Montenegro,MNE,2017
0,50,0,50,0,0,0,0,50,0,Montenegro,MNE,2018
0,35,0,35,0,0,0,0,35,0,Montenegro,MNE,2019
0,40,0,40,0,0,0,0,40,0,Montenegro,MNE,2020
0,40,0,40,0,0,0,0,40,0,Montenegro,MNE,2021
0,40,0,40,0,0,0,0,40,0,Montenegro,MNE,2022
0,35,0,35,0,0,0,0,35,0,Montenegro,MNE,2023
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1960
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1961
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1962
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1963
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1964
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1965
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1966
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1967
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1968
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1969
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1970
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1971
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1972
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1973
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1974
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1975
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1976
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1977
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1978
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1979
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1980
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1981
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1982
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1983
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1984
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1985
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1986
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1987
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1988
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1989
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1990
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1991
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1992
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1993
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1994
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1995
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1996
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1997
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1998
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,1999
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,2000
0,0,0,0,0,0,0,0,0,0,Morocco,MAR,2001
0,550,0,555,0,5,0,0,555,0,Morocco,MAR,2002
0,500,0,550,0,50,0,0,550,0,Morocco,MAR,2003
0,470,0,480,0,10,0,0,480,0,Morocco,MAR,2004
0,525,0,530,0,5,0,0,530,0,Morocco,MAR,2005
0,560,0,570,0,10,0,0,570,0,Morocco,MAR,2006
0,570,0,580,0,10,0,0,580,0,Morocco,MAR,2007
0,600,0,610,0,10,0,0,610,0,Morocco,MAR,2008
0,580,0,590,0,10,0,0,590,0,Morocco,MAR,2009
0,540,0,555,0,15,0,0,555,0,Morocco,MAR,2010
0,700,0,715,0,15,0,0,715,0,Morocco,MAR,2011
0,690,0,705,0,15,0,0,705,0,Morocco,MAR,2012
0,605,0,620,0,15,0,0,620,0,Morocco,MAR,2013
0,615,0,635,0,20,0,0,635,0,Morocco,MAR,2014
0,650,0,670,0,20,0,0,670,0,Morocco,MAR,2015
0,640,0,660,0,20,0,0,660,0,Morocco,MAR,2016
0,800,0,825,0,25,0,0,825,0,Morocco,MAR,2017
0,825,0,845,0,20,0,0,845,0,Morocco,MAR,2018
0,675,0,710,0,35,0,0,710,0,Morocco,MAR,2019
0,815,0,880,0,65,0,0,880,0,Morocco,MAR,2020
0,935,0,990,0,55,0,0,990,0,Morocco,MAR,2021
0,775,0,830,0,55,0,0,830,0,Morocco,MAR,2022
0,875,0,930,0,55,0,0,930,0,Morocco,MAR,2023
25,0,25,0,0,0,0,0,30,30,New Caledonia,NCL,1960
30,0,30,0,0,0,0,0,35,35,New Caledonia,NCL,1961
30,0,30,0,0,0,0,0,35,35,New Caledonia,NCL,1962
30,0,30,0,0,0,0,0,35,35,New Caledonia,NCL,1963
29,0,29,0,0,0,0,0,35,35,New Caledonia,NCL,1964
29,0,29,0,0,0,0,0,35,35,New Caledonia,NCL,1965
28,0,28,0,0,0,0,0,35,35,New Caledonia,NCL,1966
28,0,28,0,0,0,0,0,35,35,New Caledonia,NCL,1967
22,0,22,0,0,0,0,0,30,30,New Caledonia,NCL,1968
22,0,22,0,0,0,0,0,30,30,New Caledonia,NCL,1969
16,0,16,0,0,0,0,0,25,25,New Caledonia,NCL,1970
11,0,11,0,0,0,0,0,20,20,New Caledonia,NCL,1971
9,0,9,0,0,0,0,0,18,18,New Caledonia,NCL,1972
5,0,5,0,0,0,0,0,15,15,New Caledonia,NCL,1973
1,0,1,0,0,0,0,0,12,12,New Caledonia,NCL,1974
0,0,0,0,0,0,0,0,10,10,New Caledonia,NCL,1975
0,0,0,0,0,0,0,0,9,9,New Caledonia,NCL,1976
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1977
0,0,0,0,0,0,0,0,11,11,New Caledonia,NCL,1978
0,0,0,0,0,0,0,0,10,10,New Caledonia,NCL,1979
0,0,0,0,0,0,0,0,10,10,New Caledonia,NCL,1980
0,0,0,0,0,0,0,0,8,8,New Caledonia,NCL,1981
0,0,0,0,0,0,0,0,6,6,New Caledonia,NCL,1982
0,0,0,0,0,0,0,0,4,4,New Caledonia,NCL,1983
0,0,0,0,0,0,0,0,6,6,New Caledonia,NCL,1984
0,0,0,0,0,0,0,0,6,6,New Caledonia,NCL,1985
0,0,0,0,0,0,0,0,6,6,New Caledonia,NCL,1986
0,0,0,0,0,0,0,0,6,6,New Caledonia,NCL,1987
0,0,0,0,0,0,0,0,6,6,New Caledonia,NCL,1988
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1989
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1990
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1991
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1992
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1993
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1994
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1995
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1996
0,0,0,0,0,0,0,0,5,5,New Caledonia,NCL,1997
1,0,1,0,0,0,0,0,1,1,New Caledonia,NCL,1998
1,0,1,0,0,0,0,0,1,1,New Caledonia,NCL,1999
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2000
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2001
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2002
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2003
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2004
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2005
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2006
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2007
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2008
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2009
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2010
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2011
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2012
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2013
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2014
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2015
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2016
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2017
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2018
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2019
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2020
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2021
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2022
0,0,0,0,0,0,0,0,0,0,New Caledonia,NCL,2023
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1960
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1961
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1962
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1963
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1964
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1965
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1966
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1967
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1968
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1969
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1970
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1971
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1972
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1973
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1974
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1975
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1976
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1977
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1978
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1979
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1980
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1981
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1982
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1983
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1984
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1985
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1986
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1987
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1988
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1989
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1990
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1991
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1992
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1993
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1994
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1995
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1996
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1997
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1998
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,1999
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,2000
0,0,0,0,0,0,0,0,0,0,New Zealand,NZL,2001
0,90,0,225,0,25,0,110,225,0,New Zealand,NZL,2002
0,100,0,250,0,25,0,125,250,0,New Zealand,NZL,2003
0,110,0,260,0,20,0,130,260,0,New Zealand,NZL,2004
0,115,0,260,0,25,0,120,260,0,New Zealand,NZL,2005
0,125,0,275,0,20,0,130,275,0,New Zealand,NZL,2006
0,140,0,280,0,20,0,120,280,0,New Zealand,NZL,2007
0,150,0,285,0,5,0,130,285,0,New Zealand,NZL,2008
0,160,0,290,0,5,0,125,290,0,New Zealand,NZL,2009
0,150,0,285,0,15,0,120,285,0,New Zealand,NZL,2010
0,170,0,310,0,15,0,125,310,0,New Zealand,NZL,2011
