Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Congo (Kinshasa),1993,118,705,0,200,200,275,705,0,0,980,0,0,862,200,0,0,0,1180,1180,
Costa Rica,1993,2475,2071,0,662,250,816,2071,0,0,2475,0,0,0,245,5,0,0,3137,3137,CRI
Cote d'Ivoire,1993,0,4246,0,2368,39,513,4516,0,0,2700,3,0,2700,20,19,267,0,5068,5068,
Croatia,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1993,285,132,0,313,194,272,132,0,0,285,0,0,0,194,0,0,0,598,598,CUB
Dominican Republic,1993,543,283,0,217,314,161,287,0,0,545,4,0,2,314,0,0,0,762,762,DOM
Ecuador,1993,1200,1393,0,101,300,60,1891,0,0,2150,18,0,950,240,60,480,0,2251,2251,ECU
Egypt,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1993,2361,2071,0,315,230,289,2157,0,0,2361,1,0,0,213,17,85,0,2676,2676,SLV
Equatorial Guinea,1993,0,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,GNQ
Ethiopia,1993,3700,2200,0,1060,1500,1060,2200,0,0,3700,0,0,0,1500,0,0,0,4760,4760,ETH
European Union,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1993,0,1,0,0,1,1,1,0,0,3,0,0,3,1,0,0,0,3,3,GAB
Georgia,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1993,0,28,0,5,17,6,28,0,0,46,0,0,46,17,0,0,0,51,51,GHA
Guatemala,1993,3050,3050,280,5,301,11,3051,280,0,3078,1,0,28,291,10,0,0,3363,3363,GTM
Guinea,1993,0,27,0,65,33,69,27,0,0,64,0,0,64,33,0,0,0,129,129,GIN
Guyana,1993,5,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,5,5,GUY
Haiti,1993,459,121,0,269,330,277,121,0,0,459,0,0,0,330,0,0,0,728,728,HTI
Honduras,1993,2060,1815,0,30,234,41,1815,0,0,2060,0,0,0,234,0,0,0,2090,2090,HND
India,1993,1475,2825,0,1300,980,860,2925,0,0,3465,0,0,1990,850,130,100,0,4765,4765,IND
Indonesia,1993,490,5356,12,1185,1865,1377,5358,15,0,7400,2,3,6910,1827,38,0,0,8600,8600,IDN
Iran,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1993,35,16,0,5,10,13,17,0,0,35,1,0,0,10,0,0,0,40,40,JAM
Jordan,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1993,1228,1450,0,742,22,502,1450,2,0,1230,0,0,2,20,2,0,2,1974,1974,KEN
"Korea, South",1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1993,3,129,0,0,1,0,129,0,0,130,0,0,127,1,0,0,0,130,130,LAO
Liberia,1993,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,0,5,5,LBR
Madagascar,1993,20,521,0,714,360,275,521,0,0,442,0,0,422,360,0,0,0,1156,1156,MDG
Malawi,1993,62,75,0,26,2,11,75,0,0,62,0,0,0,2,0,0,0,88,88,MWI
Malaysia,1993,0,10,120,8,275,6,12,135,0,150,1,5,150,275,0,1,10,293,293,MYS
Mexico,1993,4000,2900,50,197,1300,187,3000,90,0,4200,10,0,200,650,650,90,40,4487,4487,MEX
Montenegro,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1993,5,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,5,5,NCL
New Zealand,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1993,695,568,0,205,100,209,591,0,0,695,0,0,0,90,10,23,0,900,900,NIC
Nigeria,1993,0,5,0,3,60,4,5,21,0,45,0,0,45,60,0,0,21,69,69,NGA
North Macedonia,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1993,202,95,0,12,66,53,95,0,0,202,0,0,0,66,0,0,0,214,214,PAN
Papua New Guinea,1993,989,1028,0,275,2,272,1029,9,0,1019,1,0,30,1,1,0,9,1303,1303,PNG
Paraguay,1993,70,55,0,96,20,91,55,0,0,70,0,0,0,20,0,0,0,166,166,PRY
Peru,1993,1022,790,0,53,243,64,790,22,0,1022,0,0,0,143,100,0,22,1097,1097,PER
Philippines,1993,87,42,0,1102,1021,896,60,0,208,875,0,0,580,100,921,18,0,1977,1977,PHL
Russia,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1993,443,447,0,91,1,86,447,0,0,443,0,0,0,1,0,0,0,534,534,RWA
Saudi Arabia,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1993,0,64,0,45,5,13,64,0,0,37,0,0,37,5,0,0,0,82,82,SLE
Singapore,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1993,10,48,0,18,20,4,48,0,0,54,0,0,44,20,0,0,0,72,72,LKA
Switzerland,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1993,626,871,0,406,18,245,879,0,0,736,0,0,110,14,4,8,0,1142,1142,TZA
Thailand,1993,10,1105,0,59,145,84,1105,0,0,1275,0,0,1265,145,0,0,0,1334,1334,THA
Togo,1993,0,194,0,56,1,56,194,0,0,195,0,0,195,1,0,0,0,251,251,TGO
Trinidad and Tobago,1993,1,10,0,0,12,0,10,6,0,16,0,0,15,12,0,0,6,22,22,TTO
Turkey,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1993,200,3000,0,393,60,33,3000,0,0,2700,0,0,2500,60,0,0,0,3093,3093,UGA
Ukraine,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1993,228,0,0,0,228,0,0,0,0,228,0,0,0,228,0,0,0,228,228,USA
Uruguay,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1993,920,290,0,214,610,190,334,0,0,920,40,0,0,600,10,4,0,1134,1134,VEN
Vietnam,1993,0,2639,0,461,267,55,2639,0,0,2500,0,0,2500,267,0,0,0,2961,2961,VNM
Yemen,1993,65,54,0,0,10,0,55,0,0,65,1,0,0,10,0,0,0,65,65,YEM
Yemen (Sanaa),1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,1993,27,26,0,0,1,0,26,0,0,27,0,0,0,1,0,0,0,27,27,ZMB
Zimbabwe,1993,12,57,0,80,8,27,57,0,0,12,0,0,0,8,0,0,0,92,92,ZWE
