Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
New Zealand,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1967,556,451,0,92,66,127,455,0,0,556,0,0,0,61,5,4,0,648,648,NIC
Nigeria,1967,0,40,0,8,17,12,40,9,0,52,0,7,52,15,2,0,2,69,69,NGA
North Macedonia,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1967,86,23,0,0,54,9,23,0,0,86,0,0,0,54,0,0,0,86,86,PAN
Papua New Guinea,1967,200,209,0,0,4,0,209,3,0,210,0,0,10,2,2,0,3,213,213,PNG
Paraguay,1967,61,38,0,0,17,6,38,0,0,61,0,0,0,17,0,0,0,61,61,PRY
Peru,1967,952,750,0,248,202,248,750,0,0,952,0,0,0,165,37,0,0,1200,1200,PER
Philippines,1967,6,0,0,33,528,21,0,0,215,516,0,0,295,53,475,0,0,549,549,PHL
Russia,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1967,197,195,0,0,2,0,195,0,0,197,0,0,0,2,0,0,0,197,197,RWA
Saudi Arabia,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1967,0,70,0,1,4,1,70,0,0,73,0,0,73,4,0,0,0,75,74,SLE
Singapore,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1967,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10,LKA
Switzerland,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1967,418,800,0,282,8,101,800,0,0,627,0,0,209,8,0,0,0,909,909,TZA
Thailand,1967,1,0,0,0,115,0,0,112,0,3,0,112,2,115,0,0,0,115,115,THA
Togo,1967,0,173,0,1,1,0,173,0,0,173,0,0,173,1,0,0,0,174,174,TGO
Trinidad and Tobago,1967,1,61,0,1,9,5,61,1,0,73,0,1,72,9,0,0,0,75,75,TTO
Turkey,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1967,250,2767,0,919,14,416,2767,0,0,2278,0,0,2028,14,0,0,0,3197,3197,UGA
Ukraine,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1967,279,29,56,51,261,96,29,56,0,279,0,0,0,188,73,0,0,386,386,USA
Uruguay,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1967,687,181,0,186,570,121,182,0,0,687,1,0,0,570,0,0,0,873,873,VEN
Vietnam,1967,2,30,0,0,36,0,30,0,20,66,0,0,44,36,0,0,0,66,66,VNM
Yemen,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1967,60,50,0,0,10,0,50,0,0,60,0,0,0,10,0,0,0,60,60,
Zambia,1967,1,0,0,0,6,0,0,5,0,1,0,5,0,6,0,0,0,6,6,ZMB
Zimbabwe,1967,2,1,0,2,7,2,1,6,0,2,0,6,0,7,0,0,0,10,10,ZWE
