Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Sierra Leone,1981,0,201,0,41,5,11,201,0,0,176,0,0,176,5,0,0,0,217,217,SLE
Singapore,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1981,10,49,0,34,12,27,49,0,0,54,0,0,44,12,0,0,0,88,88,LKA
Switzerland,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1981,737,931,0,422,20,426,935,0,0,959,0,0,222,17,3,4,0,1381,1381,TZA
Thailand,1981,4,95,0,12,126,70,95,2,0,277,0,2,273,126,0,0,0,291,291,THA
Togo,1981,0,239,0,52,1,37,239,0,0,225,0,0,225,1,0,0,0,277,277,TGO
Trinidad and Tobago,1981,1,27,0,7,18,7,27,1,0,44,0,0,43,18,0,0,1,52,52,TTO
Turkey,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1981,190,3000,0,808,45,648,3000,0,0,2885,0,0,2695,45,0,0,0,3693,3693,UGA
Ukraine,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1981,229,0,78,72,312,62,5,78,0,229,0,0,0,248,64,5,0,379,379,USA
Uruguay,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1981,1107,17,0,201,1026,265,17,0,0,1107,0,0,0,1026,0,0,0,1308,1308,VEN
Vietnam,1981,0,69,0,0,8,0,69,0,0,77,0,0,77,8,0,0,0,77,77,VNM
Yemen,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1981,58,47,0,0,10,0,48,0,0,58,1,0,0,10,0,0,0,58,58,
Zambia,1981,2,0,0,1,6,1,0,4,0,2,0,4,0,6,0,0,0,7,7,ZMB
Zimbabwe,1981,82,87,0,24,10,9,87,0,0,82,0,0,0,10,0,0,0,106,106,ZWE
