Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Kosovo,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1992,2,119,0,0,1,0,119,0,0,120,0,0,118,1,0,0,0,120,120,LAO
Liberia,1992,0,0,0,0,25,0,0,0,0,25,0,0,25,25,0,0,0,25,25,LBR
Madagascar,1992,20,720,0,784,350,714,720,0,0,1000,0,0,980,350,0,0,0,1784,1784,MDG
Malawi,1992,137,109,0,0,2,26,109,0,0,137,0,0,0,2,0,0,0,137,137,MWI
Malaysia,1992,0,8,120,8,200,8,10,135,70,75,1,5,5,200,0,1,10,218,218,MYS
Mexico,1992,3980,2970,40,302,1300,197,3060,75,0,4180,40,0,200,700,600,50,35,4557,4557,MEX
Montenegro,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1992,5,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,5,5,NCL
New Zealand,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1992,545,496,0,256,80,205,516,0,0,545,0,0,0,70,10,20,0,801,801,NIC
Nigeria,1992,0,13,11,3,59,3,13,32,0,40,0,7,40,59,0,0,14,75,75,NGA
North Macedonia,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1992,172,156,0,57,57,12,160,0,0,172,4,0,0,57,0,0,0,229,229,PAN
Papua New Guinea,1992,1000,943,0,191,10,275,944,8,0,1030,1,0,30,2,8,0,8,1229,1229,PNG
Paraguay,1992,60,49,0,100,15,96,49,0,0,60,0,0,0,15,0,0,0,160,160,PRY
Peru,1992,1190,1117,0,110,180,53,1117,50,0,1190,0,0,0,130,50,0,50,1350,1350,PER
Philippines,1992,100,9,0,1271,1048,1102,21,0,200,900,0,0,600,105,943,12,0,2171,2171,PHL
Russia,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1992,650,642,0,84,1,91,642,0,0,650,0,0,0,1,0,0,0,734,734,RWA
Saudi Arabia,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1992,0,43,0,7,9,45,43,0,0,90,0,0,90,9,0,0,0,97,97,SLE
Singapore,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1992,10,7,0,3,28,18,7,0,0,50,0,0,40,28,0,0,0,53,53,LKA
Switzerland,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1992,792,942,0,385,19,406,952,0,0,992,0,0,200,15,4,10,0,1377,1377,TZA
Thailand,1992,10,1031,0,75,160,59,1031,0,0,1175,0,0,1165,160,0,0,0,1250,1250,THA
Togo,1992,0,214,0,185,1,56,214,0,0,86,0,0,86,1,0,0,0,271,271,TGO
Trinidad and Tobago,1992,1,5,0,0,16,0,5,6,0,15,0,0,14,16,0,0,6,21,21,TTO
Turkey,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1992,200,2800,0,448,55,393,2800,0,0,2800,0,0,2600,55,0,0,0,3248,3248,UGA
Ukraine,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1992,225,0,0,0,225,0,0,0,0,225,0,0,0,225,0,0,0,225,225,USA
Uruguay,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1992,750,150,0,435,799,214,172,0,0,750,22,0,0,790,9,0,0,1185,1185,VEN
Vietnam,1992,0,2175,0,636,250,461,2175,0,0,2250,0,0,2250,250,0,0,0,2886,2886,VNM
Yemen,1992,65,54,0,0,10,0,55,0,0,65,1,0,0,10,0,0,0,65,65,YEM
Yemen (Sanaa),1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,1992,28,25,0,0,3,0,25,0,0,28,0,0,0,3,0,0,0,28,28,ZMB
Zimbabwe,1992,78,115,0,125,8,80,115,0,0,78,0,0,0,8,0,0,0,203,203,ZWE
