Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Ecuador,1990,950,1570,0,327,293,112,1752,0,0,1830,5,0,880,237,56,177,0,2157,2157,ECU
Egypt,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1990,2603,1967,0,236,180,641,2018,0,0,2603,3,0,0,165,15,48,0,2839,2839,SLV
Equatorial Guinea,1990,0,10,0,6,6,5,10,0,0,15,0,0,15,6,0,0,0,21,21,GNQ
Ethiopia,1990,3500,1400,0,1760,1900,1960,1400,0,0,3500,0,0,0,1900,0,0,0,5260,5260,ETH
European Union,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1990,0,38,0,1,0,0,38,0,0,37,0,0,37,0,0,0,0,38,38,GAB
Georgia,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1990,0,25,0,9,10,9,25,0,0,35,0,0,35,10,0,0,0,44,44,GHA
Guatemala,1990,3237,2764,0,62,310,269,2765,0,0,3282,1,0,45,300,10,0,0,3344,3344,GTM
Guinea,1990,0,120,0,11,6,10,120,0,0,125,0,0,125,6,0,0,0,136,136,GIN
Guyana,1990,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,0,5,5,GUY
Haiti,1990,580,190,0,12,220,182,190,0,0,580,0,0,0,220,0,0,0,592,592,HTI
Honduras,1990,1685,1490,0,100,212,83,1490,0,0,1685,0,0,0,212,0,0,0,1785,1785,HND
India,1990,1540,1250,0,860,1224,1270,1336,0,0,2970,0,0,1430,914,310,86,0,3830,3830,IND
Indonesia,1990,435,6919,1,1489,1295,756,6920,2,0,7480,0,1,7045,1260,35,1,0,8971,8971,IDN
Iran,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1990,26,15,0,0,9,1,16,0,0,26,1,0,0,9,0,0,0,26,26,JAM
Jordan,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1990,1453,1649,0,1075,22,861,1649,2,0,1455,0,0,2,20,2,0,2,2532,2532,KEN
"Korea, South",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1990,0,109,0,0,1,0,109,0,0,110,0,0,110,1,0,0,0,110,110,LAO
Liberia,1990,0,0,0,0,30,0,0,0,0,30,0,0,30,30,0,0,0,30,30,LBR
Madagascar,1990,20,684,0,497,300,613,684,0,0,1100,0,0,1080,300,0,0,0,1597,1597,MDG
Malawi,1990,90,90,0,0,0,0,90,0,0,90,0,0,0,0,0,0,0,90,90,MWI
Malaysia,1990,0,12,110,25,200,10,15,125,70,75,1,5,5,200,0,2,10,225,225,MYS
Mexico,1990,4350,3460,0,613,1400,253,3510,0,0,4550,40,0,200,820,580,10,0,5163,5163,MEX
Montenegro,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1990,5,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,5,5,NCL
New Zealand,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1990,460,381,0,183,91,163,389,0,0,460,0,0,0,80,11,8,0,643,643,NIC
Nigeria,1990,0,2,1,13,167,3,2,69,0,90,0,21,90,167,0,0,47,172,172,NGA
North Macedonia,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1990,182,130,0,48,63,37,130,0,0,182,0,0,0,63,0,0,0,230,230,PAN
Papua New Guinea,1990,934,1014,0,199,9,147,1014,7,0,964,0,0,30,2,7,0,7,1170,1170,PNG
Paraguay,1990,100,110,0,200,30,160,110,0,0,100,0,0,0,30,0,0,0,300,300,PRY
Peru,1990,1170,1048,0,150,182,110,1048,20,0,1170,0,0,0,132,50,0,20,1340,1340,PER
Philippines,1990,100,108,0,1216,810,1262,114,0,200,970,0,0,670,90,720,6,0,2186,2186,PHL
Russia,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1990,619,645,0,44,1,17,645,0,0,619,0,0,0,1,0,0,0,663,663,RWA
Saudi Arabia,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1990,0,95,0,0,5,0,95,0,0,100,0,0,100,5,0,0,0,100,100,SLE
Singapore,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1990,10,60,0,13,13,15,60,0,0,75,0,0,65,13,0,0,0,88,88,LKA
Switzerland,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1990,553,843,0,503,6,408,852,0,0,763,0,0,210,2,4,9,0,1266,1266,TZA
Thailand,1990,50,646,0,61,160,40,646,0,0,785,0,0,735,160,0,0,0,846,846,THA
Togo,1990,0,181,0,91,1,70,181,0,0,161,0,0,161,1,0,0,0,252,252,TGO
Trinidad and Tobago,1990,1,0,0,0,21,0,0,6,0,15,0,0,14,21,0,0,6,21,21,TTO
Turkey,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1990,180,2300,0,53,50,403,2300,0,0,2700,0,0,2520,50,0,0,0,2753,2753,UGA
Ukraine,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1990,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,229,229,USA
Uruguay,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1990,843,140,0,204,850,57,140,0,0,843,0,0,0,850,0,0,0,1047,1047,VEN
Vietnam,1990,0,1042,0,181,100,239,1042,0,0,1200,0,0,1200,100,0,0,0,1381,1381,VNM
Yemen,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1990,65,54,0,0,10,0,55,0,0,65,1,0,0,10,0,0,0,65,65,
Zambia,1990,15,12,0,0,3,0,12,0,0,15,0,0,0,3,0,0,0,15,15,ZMB
Zimbabwe,1990,208,230,0,64,10,32,230,0,0,208,0,0,0,10,0,0,0,272,272,ZWE
