Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
European Union,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1974,0,3,0,2,1,1,3,0,0,3,0,0,3,1,0,0,0,5,5,GAB
Georgia,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1974,0,66,0,28,15,25,66,0,0,78,0,0,78,15,0,0,0,106,106,GHA
Guatemala,1974,2386,2178,0,295,283,196,2202,0,0,2386,0,0,0,264,19,24,0,2681,2681,GTM
Guinea,1974,0,87,0,2,5,20,87,0,0,110,0,0,110,5,0,0,0,112,112,GIN
Guyana,1974,0,0,0,0,15,0,0,0,10,15,0,0,5,15,0,0,0,15,15,GUY
Haiti,1974,590,277,0,73,230,156,277,0,0,590,0,0,0,230,0,0,0,663,663,HTI
Honduras,1974,983,857,0,190,101,215,857,0,0,983,0,0,0,101,0,0,0,1173,1173,HND
India,1974,1125,1034,0,691,661,656,1036,0,0,1662,0,0,537,611,50,2,0,2353,2353,IND
Indonesia,1974,202,1692,0,550,1010,500,1692,0,3,2652,0,0,2447,1010,0,0,0,3202,3202,IDN
Iran,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1974,24,15,10,6,18,7,17,12,0,24,0,2,0,18,0,2,0,42,42,JAM
Jordan,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1974,1102,1088,13,330,18,339,1088,13,0,1102,0,0,0,18,0,0,0,1445,1445,KEN
"Korea, South",1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1974,0,69,0,4,8,10,69,2,5,81,0,1,76,6,2,0,1,87,87,LBR
Madagascar,1974,43,1098,0,426,165,365,1098,0,0,1202,0,0,1159,165,0,0,0,1628,1628,MDG
Malawi,1974,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,MWI
Malaysia,1974,0,29,45,18,128,25,31,62,97,104,2,1,7,128,0,0,16,184,184,MYS
Mexico,1974,4025,2173,0,796,1650,903,2273,0,0,4030,90,0,5,1400,250,10,0,4826,4826,MEX
Montenegro,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1974,2,1,0,0,11,0,1,0,0,12,0,0,10,11,0,0,0,12,12,NCL
New Zealand,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1974,730,678,0,92,80,48,694,0,0,730,0,0,0,72,8,16,0,822,822,NIC
Nigeria,1974,0,2,0,26,54,54,2,42,0,42,0,38,42,50,4,0,4,110,110,NGA
North Macedonia,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1974,75,17,7,27,63,29,17,7,0,75,0,0,0,63,0,0,0,109,109,PAN
Papua New Guinea,1974,510,605,0,88,10,23,605,7,0,543,0,0,33,5,5,0,7,638,638,PNG
Paraguay,1974,126,79,0,3,20,30,79,0,0,126,0,0,0,20,0,0,0,129,129,PRY
Peru,1974,875,521,0,160,250,264,521,0,0,875,0,0,0,195,55,0,0,1035,1035,PER
Philippines,1974,10,13,0,26,404,76,13,0,184,467,0,0,273,57,347,0,0,493,493,PHL
Russia,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1974,497,448,0,0,2,47,448,0,0,497,0,0,0,2,0,0,0,497,497,RWA
Saudi Arabia,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1974,0,101,0,3,5,8,101,0,0,111,0,0,111,5,0,0,0,114,114,SLE
Singapore,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1974,6,21,0,0,11,0,21,0,0,32,0,0,26,11,0,0,0,32,32,LKA
Switzerland,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1974,624,786,0,140,26,260,789,0,0,935,0,0,311,24,2,3,0,1075,1075,TZA
Thailand,1974,2,0,0,1,98,6,0,21,0,82,0,21,80,98,0,0,0,104,104,THA
Togo,1974,0,124,0,65,1,55,124,0,0,115,0,0,115,1,0,0,0,180,180,TGO
Trinidad and Tobago,1974,1,50,0,9,10,7,59,2,0,65,1,2,64,9,1,8,0,76,76,TTO
Turkey,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1974,270,2861,0,1759,29,2200,2861,0,0,3331,0,0,3061,29,0,0,0,5090,5090,UGA
Ukraine,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1974,184,3,146,29,321,35,3,146,0,184,0,0,0,256,65,0,0,359,359,USA
Uruguay,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1974,1060,155,0,137,672,369,156,0,0,1060,1,0,0,672,0,0,0,1197,1197,VEN
Vietnam,1974,2,30,0,0,30,0,30,0,18,60,0,0,40,30,0,0,0,60,60,VNM
Yemen,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1974,45,34,0,0,10,0,35,0,0,45,1,0,0,10,0,0,0,45,45,
Zambia,1974,1,0,0,1,6,0,0,4,0,1,0,4,0,6,0,0,0,6,6,ZMB
Zimbabwe,1974,49,39,0,8,9,9,39,0,0,49,0,0,0,9,0,0,0,57,57,ZWE
