Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
New Zealand,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1987,635,536,0,138,85,122,566,0,0,635,0,0,0,73,12,30,0,773,773,NIC
Nigeria,1987,0,47,0,23,150,13,47,92,0,95,0,87,95,145,5,0,5,210,210,NGA
North Macedonia,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1987,171,99,0,42,75,39,99,0,0,171,0,0,0,75,0,0,0,213,213,PAN
Papua New Guinea,1987,1050,1079,0,49,13,59,1079,2,0,1100,0,1,50,13,0,0,1,1151,1151,PNG
Paraguay,1987,100,44,0,169,25,197,47,0,0,100,3,0,0,25,0,0,0,269,269,PRY
Peru,1987,1020,1140,0,450,200,130,1140,0,0,1020,0,0,0,160,40,0,0,1470,1470,PER
Philippines,1987,97,397,0,615,588,672,400,0,288,1045,0,0,660,70,518,3,0,1660,1660,PHL
Russia,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1987,705,780,0,122,1,46,780,0,0,705,0,0,0,1,0,0,0,827,827,RWA
Saudi Arabia,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1987,0,105,0,0,5,0,105,0,0,110,0,0,110,5,0,0,0,110,110,SLE
Singapore,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1987,12,53,0,10,12,15,53,0,0,70,0,0,58,12,0,0,0,80,80,LKA
Switzerland,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1987,638,625,0,278,5,458,633,0,0,818,0,0,180,2,3,8,0,1096,1096,TZA
Thailand,1987,6,452,0,36,110,66,452,0,0,592,0,0,586,110,0,0,0,628,628,THA
Togo,1987,0,280,0,88,1,97,280,0,0,290,0,0,290,1,0,0,0,378,378,TGO
Trinidad and Tobago,1987,1,1,0,5,22,2,1,10,0,10,0,0,9,22,0,0,10,25,25,TTO
Turkey,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1987,180,2700,0,706,53,553,2700,0,0,2600,0,0,2420,53,0,0,0,3306,3306,UGA
Ukraine,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1987,230,1,30,0,258,0,2,30,0,230,1,0,0,206,52,0,0,260,260,USA
Uruguay,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1987,1331,170,0,201,1080,282,170,0,0,1331,0,0,0,1080,0,0,0,1532,1532,VEN
Vietnam,1987,0,567,0,0,12,0,567,0,0,579,0,0,579,12,0,0,0,579,579,VNM
Yemen,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1987,60,49,0,0,10,0,50,0,0,60,1,0,0,10,0,0,0,60,60,
Zambia,1987,11,8,0,0,3,0,8,0,0,11,0,0,0,3,0,0,0,11,11,ZMB
Zimbabwe,1987,250,231,0,45,9,55,231,0,0,250,0,0,0,9,0,0,0,295,295,ZWE
