Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Ethiopia,1968,1988,1321,0,945,1080,532,1321,0,0,1988,0,0,0,1080,0,0,0,2933,2933,ETH
European Union,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1968,0,5,0,3,1,4,5,0,0,7,0,0,7,1,0,0,0,10,10,GAB
Georgia,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1968,0,46,0,16,8,54,46,0,0,92,0,0,92,8,0,0,0,108,108,GHA
Guatemala,1968,1716,1502,0,139,235,79,1541,0,0,1716,0,0,0,218,17,39,0,1855,1855,GTM
Guinea,1968,0,45,0,0,3,28,45,0,0,76,0,0,76,3,0,0,0,76,76,GIN
Guyana,1968,0,2,0,0,18,0,2,0,17,20,0,0,3,18,0,0,0,20,20,GUY
Haiti,1968,564,308,0,37,206,87,308,0,0,564,0,0,0,206,0,0,0,601,601,HTI
Honduras,1968,514,364,0,138,85,203,364,0,0,514,0,0,0,85,0,0,0,652,652,HND
India,1968,885,575,0,252,739,247,576,0,0,1310,0,0,425,696,43,1,0,1562,1562,IND
Indonesia,1968,183,1514,0,216,844,400,1514,0,3,2542,0,0,2356,844,0,0,0,2758,2758,IDN
Iran,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1968,17,10,2,5,14,2,10,4,0,17,0,2,0,14,0,0,0,26,26,JAM
Jordan,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1968,803,783,3,264,22,265,783,3,0,803,0,0,0,22,0,0,0,1070,1070,KEN
"Korea, South",1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1968,0,65,0,15,4,46,65,1,5,99,0,1,94,4,0,0,0,115,115,LBR
Madagascar,1968,45,821,0,382,152,529,821,0,0,1120,0,0,1075,152,0,0,0,1502,1502,MDG
Malawi,1968,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,MWI
Malaysia,1968,0,12,55,0,109,10,14,70,51,63,2,0,12,109,0,0,15,133,133,MYS
Mexico,1968,2865,1396,0,451,1450,388,1478,0,0,2865,22,0,0,1400,50,60,0,3316,3316,MEX
Montenegro,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1968,10,22,0,0,8,0,22,0,2,30,0,0,18,8,0,0,0,30,30,NCL
New Zealand,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1968,504,449,0,127,68,99,464,0,0,504,0,0,0,63,5,15,0,631,631,NIC
Nigeria,1968,0,65,0,12,22,13,65,13,0,75,0,11,75,20,2,0,2,100,100,NGA
North Macedonia,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1968,75,21,0,9,56,7,21,0,0,75,0,0,0,56,0,0,0,84,84,PAN
Papua New Guinea,1968,280,294,0,0,5,0,294,3,1,296,0,0,15,3,2,0,3,299,299,PNG
Paraguay,1968,67,51,0,6,18,4,51,0,0,67,0,0,0,18,0,0,0,73,73,PRY
Peru,1968,940,730,0,248,210,248,730,0,0,940,0,0,0,170,40,0,0,1188,1188,PER
Philippines,1968,6,0,0,21,518,22,0,0,220,519,0,0,293,55,463,0,0,540,540,PHL
Russia,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1968,192,190,0,0,2,0,190,0,0,192,0,0,0,2,0,0,0,192,192,RWA
Saudi Arabia,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1968,0,80,0,1,4,55,80,0,0,138,0,0,138,4,0,0,0,139,139,SLE
Singapore,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1968,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10,LKA
Switzerland,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1968,610,856,0,101,12,184,856,0,0,951,0,0,341,11,1,0,0,1052,1052,TZA
Thailand,1968,1,0,0,0,103,1,0,100,0,4,0,100,3,103,0,0,0,104,104,THA
Togo,1968,0,167,0,0,1,109,167,0,0,277,0,0,277,1,0,0,0,277,277,TGO
Trinidad and Tobago,1968,1,38,0,5,11,1,39,2,0,44,0,2,43,11,0,1,0,51,51,TTO
Turkey,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1968,410,2670,0,416,16,1848,2670,0,0,4118,0,0,3708,16,0,0,0,4534,4534,UGA
Ukraine,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1968,231,23,29,96,282,51,23,29,0,231,0,0,0,207,75,0,0,356,356,USA
Uruguay,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1968,898,269,0,121,592,157,270,0,0,898,1,0,0,592,0,0,0,1019,1019,VEN
Vietnam,1968,2,30,0,0,36,0,30,0,20,66,0,0,44,36,0,0,0,66,66,VNM
Yemen,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1968,70,60,0,0,10,0,60,0,0,70,0,0,0,10,0,0,0,70,70,
Zambia,1968,1,0,0,0,6,0,0,5,0,1,0,5,0,6,0,0,0,6,6,ZMB
Zimbabwe,1968,7,3,0,2,7,3,3,4,0,7,0,4,0,7,0,0,0,13,13,ZWE
