Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Kosovo,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1982,0,155,0,33,6,36,155,5,5,159,0,4,154,5,1,0,1,197,197,LBR
Madagascar,1982,52,801,0,403,202,400,801,0,0,1000,0,0,948,202,0,0,0,1403,1403,MDG
Malawi,1982,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,16,16,MWI
Malaysia,1982,0,157,133,65,174,55,159,233,85,90,1,4,5,174,0,1,96,388,388,MYS
Mexico,1982,4430,2955,0,1530,1700,1250,3110,0,0,4530,143,0,100,970,730,12,0,6060,6060,MEX
Montenegro,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1982,1,0,0,0,6,0,0,0,0,6,0,0,5,6,0,0,0,6,6,NCL
New Zealand,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1982,1186,1028,0,251,101,260,1076,0,0,1186,0,0,0,89,12,48,0,1437,1437,NIC
Nigeria,1982,0,38,0,20,148,18,38,139,0,45,0,132,45,141,7,0,7,204,204,NGA
North Macedonia,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1982,138,76,0,11,66,7,76,0,0,138,0,0,0,66,0,0,0,149,149,PAN
Papua New Guinea,1982,605,714,11,113,14,44,714,11,1,648,0,0,42,14,0,0,0,772,772,PNG
Paraguay,1982,100,23,0,107,23,161,23,0,0,100,0,0,0,23,0,0,0,207,207,PRY
Peru,1982,1100,693,0,320,260,467,693,0,0,1100,0,0,0,215,45,0,0,1420,1420,PER
Philippines,1982,123,492,0,600,548,775,502,0,336,1225,0,0,766,60,488,10,0,1825,1825,PHL
Russia,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1982,377,459,0,124,1,41,459,0,0,377,0,0,0,1,0,0,0,501,501,RWA
Saudi Arabia,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1982,0,222,0,11,5,17,222,0,0,233,0,0,233,5,0,0,0,244,244,SLE
Singapore,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1982,12,52,0,27,12,27,52,0,0,64,0,0,52,12,0,0,0,91,91,LKA
Switzerland,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1982,801,982,0,426,20,454,985,0,0,1033,0,0,232,17,3,3,0,1459,1459,TZA
Thailand,1982,5,205,0,70,136,58,205,5,0,324,0,5,319,136,0,0,0,399,399,THA
Togo,1982,0,289,0,37,1,31,289,0,0,284,0,0,284,1,0,0,0,321,321,TGO
Trinidad and Tobago,1982,1,20,12,7,20,5,20,15,0,23,0,0,22,20,0,0,3,45,45,TTO
Turkey,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1982,220,3000,0,648,46,602,3000,0,0,3000,0,0,2780,46,0,0,0,3648,3648,UGA
Ukraine,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1982,267,0,31,62,285,74,1,31,0,267,0,0,0,225,60,1,0,360,360,USA
Uruguay,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1982,791,20,0,265,791,225,40,0,0,791,20,0,0,791,0,0,0,1056,1056,VEN
Vietnam,1982,0,77,0,0,6,0,77,0,0,83,0,0,83,6,0,0,0,83,83,VNM
Yemen,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1982,57,46,0,0,10,0,47,0,0,57,1,0,0,10,0,0,0,57,57,
Zambia,1982,3,0,0,1,6,1,0,3,0,3,0,3,0,6,0,0,0,7,7,ZMB
Zimbabwe,1982,117,96,0,9,10,20,96,0,0,117,0,0,0,10,0,0,0,126,126,ZWE
