Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
El Salvador,1976,2610,2945,0,1110,185,552,2983,0,0,2610,0,0,0,165,20,38,0,3720,3720,SLV
Equatorial Guinea,1976,0,0,0,0,10,0,0,0,5,10,0,0,5,10,0,0,0,10,10,GNQ
Ethiopia,1976,2782,716,0,482,1733,815,716,0,0,2782,0,0,0,1733,0,0,0,3264,3264,ETH
European Union,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1976,0,6,0,0,1,0,6,0,0,7,0,0,7,1,0,0,0,7,7,GAB
Georgia,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1976,0,51,0,15,15,19,51,0,0,70,0,0,70,15,0,0,0,85,85,GHA
Guatemala,1976,2213,1860,0,56,298,63,1908,0,0,2213,0,0,0,279,19,48,0,2269,2269,GTM
Guinea,1976,0,82,0,6,6,7,82,0,0,89,0,0,89,6,0,0,0,95,95,GIN
Guyana,1976,0,0,0,0,17,0,0,0,12,17,0,0,5,17,0,0,0,17,17,GUY
Haiti,1976,486,291,0,60,216,39,291,0,0,486,0,0,0,216,0,0,0,546,546,HTI
Honduras,1976,691,640,0,126,104,73,640,0,0,691,0,0,0,104,0,0,0,817,817,HND
India,1976,1090,870,0,550,850,559,894,0,0,1753,0,0,663,808,42,24,0,2303,2303,IND
Indonesia,1976,229,2335,0,337,1000,385,2337,1,3,3384,2,0,3152,1000,0,0,1,3722,3722,IDN
Iran,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1976,17,15,0,9,11,0,17,2,0,17,0,2,0,11,0,2,0,28,28,JAM
Jordan,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1976,1687,1428,10,225,43,451,1428,10,0,1687,0,0,0,43,0,0,0,1922,1922,KEN
"Korea, South",1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1976,0,121,0,18,5,52,121,4,5,156,0,3,151,4,1,0,1,178,178,LBR
Madagascar,1976,42,916,0,289,170,187,916,0,0,984,0,0,942,170,0,0,0,1273,1273,MDG
Malawi,1976,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,MWI
Malaysia,1976,0,77,18,20,101,5,79,40,118,125,1,1,7,101,0,1,21,185,185,MYS
Mexico,1976,3411,1813,0,456,1548,391,1948,0,0,3431,120,0,20,1173,375,15,0,3887,3887,MEX
Montenegro,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1976,0,0,0,0,9,0,0,0,0,9,0,0,9,9,0,0,0,9,9,NCL
New Zealand,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1976,852,715,0,9,78,68,715,0,0,852,0,0,0,69,9,0,0,861,861,NIC
Nigeria,1976,0,31,0,3,133,16,31,124,0,53,0,118,53,127,6,0,6,180,180,NGA
North Macedonia,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1976,78,13,0,0,65,0,13,0,0,78,0,0,0,65,0,0,0,78,78,PAN
Papua New Guinea,1976,768,798,0,19,13,20,798,10,0,802,0,0,34,13,0,0,10,831,831,PNG
Paraguay,1976,35,41,0,45,21,18,41,0,0,35,0,0,0,21,0,0,0,80,80,PRY
Peru,1976,947,762,0,230,250,165,762,0,0,947,0,0,0,200,50,0,0,1177,1177,PER
Philippines,1976,13,201,0,18,308,63,204,0,235,557,0,0,309,52,256,3,0,575,575,PHL
Russia,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1976,531,571,0,43,2,0,572,0,0,531,1,0,0,2,0,0,0,574,574,RWA
Saudi Arabia,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1976,0,109,0,0,5,54,109,0,0,168,0,0,168,5,0,0,0,168,168,SLE
Singapore,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1976,8,16,0,0,11,13,16,0,0,40,0,0,32,11,0,0,0,40,40,LKA
Switzerland,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1976,537,740,0,157,25,192,745,0,0,805,0,0,268,21,4,5,0,962,962,TZA
Thailand,1976,2,23,0,4,90,5,23,9,0,105,0,9,103,90,0,0,0,118,118,THA
Togo,1976,0,135,0,53,1,94,135,0,0,177,0,0,177,1,0,0,0,230,230,TGO
Trinidad and Tobago,1976,1,45,0,2,15,4,45,2,0,60,0,2,59,13,2,0,0,64,64,TTO
Turkey,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1976,200,2445,0,2056,35,2236,2445,0,0,2660,0,0,2460,35,0,0,0,4716,4716,UGA
Ukraine,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1976,158,2,127,11,286,8,2,127,0,158,0,0,0,217,69,0,0,296,296,USA
Uruguay,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1976,656,189,0,231,467,230,190,0,0,656,1,0,0,467,0,0,0,887,887,VEN
Vietnam,1976,0,63,0,0,30,0,63,0,0,93,0,0,93,30,0,0,0,93,93,VNM
Yemen,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1976,45,34,0,0,10,0,35,0,0,45,1,0,0,10,0,0,0,45,45,
Zambia,1976,2,0,0,0,6,0,0,4,0,2,0,4,0,6,0,0,0,6,6,ZMB
Zimbabwe,1976,77,63,0,11,9,16,63,0,0,77,0,0,0,9,0,0,0,88,88,ZWE
