Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Ghana,2010,0,57,0,4,1,3,57,0,0,57,0,0,57,1,0,0,0,61,61,GHA
Guatemala,2010,3950,3650,0,227,425,237,3725,200,0,3960,0,0,10,225,200,75,200,4387,4387,GTM
Guinea,2010,0,300,0,7,30,2,300,0,0,325,0,0,325,30,0,0,0,332,332,GIN
Guyana,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUY
Haiti,2010,350,7,0,25,343,25,7,0,0,350,0,0,0,343,0,0,0,375,375,HTI
Honduras,2010,3975,3900,0,218,286,30,3900,23,0,3975,0,8,0,271,15,0,15,4216,4216,HND
India,2010,1570,4160,820,2633,1231,1742,5515,820,0,5035,5,0,3465,1026,205,1350,0,8488,8488,IND
Indonesia,2010,1375,7415,160,1603,1650,83,9730,535,0,9325,10,0,7950,1175,475,2305,375,11463,11463,IDN
Iran,2010,0,0,25,0,245,0,0,245,0,0,0,0,0,40,205,0,220,245,245,IRN
Jamaica,2010,23,18,0,0,5,0,18,0,0,23,0,0,0,5,0,0,0,23,23,JAM
Jordan,2010,0,0,210,0,340,0,0,340,0,0,0,0,0,210,130,0,130,340,340,JOR
Kazakhstan,2010,0,0,0,0,190,0,0,190,0,0,0,0,0,0,190,0,190,190,190,KAZ
Kenya,2010,710,650,0,392,50,422,650,20,0,710,0,0,0,30,20,0,20,1122,1122,KEN
"Korea, South",2010,0,0,1810,0,1910,0,0,1910,0,0,0,100,0,1910,0,0,0,1910,1910,
Kosovo,2010,0,0,50,0,50,0,0,50,0,0,0,0,0,50,0,0,0,50,50,
Laos,2010,0,400,0,0,100,0,400,0,0,500,0,0,500,100,0,0,0,500,500,LAO
Liberia,2010,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,4,4,LBR
Madagascar,2010,25,105,0,22,455,12,105,0,0,550,0,0,525,455,0,0,0,572,572,MDG
Malawi,2010,24,23,0,0,1,0,23,0,0,24,0,0,0,1,0,0,0,24,24,MWI
Malaysia,2010,0,0,1030,0,455,0,1675,1030,0,1100,0,0,1100,0,455,1675,0,2130,2130,MYS
Mexico,2010,3800,1735,975,124,2620,89,2560,1145,0,4000,100,20,200,950,1670,725,150,5269,5269,MEX
Montenegro,2010,0,0,155,0,155,0,0,155,0,0,0,0,0,155,0,0,0,155,155,MNE
Morocco,2010,0,0,540,0,555,0,0,555,0,0,0,15,0,555,0,0,0,555,555,MAR
New Caledonia,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NCL
New Zealand,2010,0,0,150,0,285,0,0,285,0,0,0,15,0,165,120,0,120,285,285,NZL
Nicaragua,2010,1740,1525,30,37,130,22,1675,50,0,1740,10,0,0,110,20,140,20,1827,1827,NIC
Nigeria,2010,0,2,0,0,28,0,2,0,0,30,0,0,30,23,5,0,0,30,30,NGA
North Macedonia,2010,0,0,105,0,105,0,0,105,0,0,0,0,0,105,0,0,0,105,105,MKD
Norway,2010,0,0,610,0,795,0,0,795,0,0,0,95,0,705,90,0,90,795,795,NOR
Panama,2010,125,37,0,0,83,0,52,10,0,125,15,0,0,73,10,0,10,135,135,PAN
Papua New Guinea,2010,825,850,0,36,30,21,850,0,0,865,0,0,40,30,0,0,0,901,901,PNG
Paraguay,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRY
Peru,2010,4100,3880,0,74,170,124,3880,0,0,4100,0,0,0,10,160,0,0,4174,4174,PER
Philippines,2010,35,0,360,470,2825,90,0,1985,0,460,0,0,425,125,2700,0,1625,2915,2915,PHL
Russia,2010,0,0,1540,0,4355,0,0,4355,0,0,0,165,0,1705,2650,0,2650,4355,4355,
Rwanda,2010,317,317,0,0,0,0,317,0,0,317,0,0,0,0,0,0,0,317,317,RWA
Saudi Arabia,2010,0,0,550,0,565,0,0,565,0,0,0,15,0,565,0,0,0,565,565,SAU
Senegal,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,2010,0,0,535,0,700,0,0,700,0,0,0,0,0,535,165,0,165,700,700,SRB
Sierra Leone,2010,0,25,0,0,20,0,25,0,0,45,0,0,45,20,0,0,0,45,45,SLE
Singapore,2010,0,0,25,0,25,0,0,25,0,0,0,0,0,25,0,0,0,25,25,SGP
South Africa,2010,0,0,385,0,535,0,0,535,0,0,0,0,0,385,150,0,150,535,535,ZAF
Sri Lanka,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LKA
Switzerland,2010,0,0,2160,0,1570,0,590,2160,0,0,590,0,0,1570,0,0,0,2160,2160,CHE
Taiwan,2010,0,0,265,0,305,0,0,305,0,0,0,40,0,305,0,0,0,305,305,TWN
Tanzania,2010,600,1000,0,40,35,50,1005,0,0,1050,0,0,450,35,0,5,0,1090,1090,TZA
Thailand,2010,0,0,1000,0,485,0,1520,1005,0,1000,0,5,1000,185,300,1520,0,2005,2005,THA
Togo,2010,0,615,0,0,0,0,615,0,0,615,0,0,615,0,0,0,0,615,615,TGO
Trinidad and Tobago,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TTO
Turkey,2010,0,0,315,0,340,0,0,340,0,0,0,25,0,340,0,0,0,340,340,
Uganda,2010,644,3150,0,701,150,613,3150,0,0,3212,0,0,2568,150,0,0,0,3913,3913,UGA
Ukraine,2010,0,0,100,0,1685,0,0,1685,0,0,0,315,0,415,1270,0,1270,1685,1685,UKR
United Kingdom,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2010,53,0,22460,4250,22383,4580,450,23110,0,53,450,0,0,21733,650,0,650,27413,27413,USA
Uruguay,2010,0,0,15,0,15,0,0,15,0,0,0,0,0,15,0,0,0,15,15,URY
Venezuela,2010,625,100,620,390,1305,232,100,622,0,625,0,1,0,1280,25,0,1,1637,1637,VEN
Vietnam,2010,650,18215,175,1012,1337,800,18640,350,0,19415,85,0,18765,1200,137,340,175,20777,20777,VNM
Yemen,2010,145,20,0,0,125,0,20,0,0,145,0,0,0,125,0,0,0,145,145,YEM
Yemen (Sanaa),2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZMB
Zimbabwe,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZWE
