Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Haiti,1977,519,314,0,39,215,29,314,0,0,519,0,0,0,215,0,0,0,558,558,HTI
Honduras,1977,1036,939,0,73,105,65,939,0,0,1036,0,0,0,105,0,0,0,1109,1109,HND
India,1977,1132,970,0,559,850,730,1010,0,0,2031,0,0,899,814,36,40,0,2590,2590,IND
Indonesia,1977,242,2875,0,385,1025,397,2875,1,3,3911,0,0,3666,1025,0,0,1,4297,4297,IDN
Iran,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1977,23,10,0,0,7,6,11,1,0,23,0,1,0,7,0,1,0,24,24,JAM
Jordan,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1977,1417,1394,0,451,50,424,1394,0,0,1417,0,0,0,50,0,0,0,1868,1868,KEN
"Korea, South",1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1977,0,167,0,52,6,21,167,5,5,137,0,4,132,5,1,0,1,194,194,LBR
Madagascar,1977,51,864,0,187,175,440,864,0,0,1292,0,0,1241,175,0,0,0,1479,1479,MDG
Malawi,1977,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,MWI
Malaysia,1977,0,34,80,5,125,10,40,80,84,90,1,0,6,125,0,5,0,175,175,MYS
Mexico,1977,3271,1623,0,391,1300,655,1737,0,0,3301,93,0,30,875,425,21,0,3692,3692,MEX
Montenegro,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1977,1,0,0,0,5,0,0,0,0,5,0,0,4,5,0,0,0,5,5,NCL
New Zealand,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1977,967,886,0,68,80,55,900,0,0,967,0,0,0,70,10,14,0,1035,1035,NIC
Nigeria,1977,0,15,0,16,113,30,15,99,0,43,0,93,43,107,6,0,6,158,158,NGA
North Macedonia,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1977,105,41,22,0,67,19,41,22,0,105,0,0,0,67,0,0,0,127,127,PAN
Papua New Guinea,1977,620,653,0,20,11,20,653,9,0,655,0,0,35,11,0,0,9,684,684,PNG
Paraguay,1977,66,32,0,18,21,31,32,0,0,66,0,0,0,21,0,0,0,84,84,PRY
Peru,1977,1050,760,0,165,250,205,760,0,0,1050,0,0,0,200,50,0,0,1215,1215,PER
Philippines,1977,19,204,0,63,325,87,214,0,265,563,0,0,279,50,275,10,0,626,626,PHL
Russia,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1977,362,312,0,0,2,48,312,0,0,362,0,0,0,2,0,0,0,362,362,RWA
Saudi Arabia,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1977,0,116,0,54,5,10,116,0,0,77,0,0,77,5,0,0,0,131,131,SLE
Singapore,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1977,9,38,0,13,11,10,38,0,0,46,0,0,37,11,0,0,0,59,59,LKA
Switzerland,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1977,577,767,0,192,21,233,773,0,0,835,0,0,258,18,3,6,0,1027,1027,TZA
Thailand,1977,2,24,0,5,105,6,24,6,0,124,0,6,122,105,0,0,0,135,135,THA
Togo,1977,0,94,0,94,1,81,94,0,0,82,0,0,82,1,0,0,0,176,176,TGO
Trinidad and Tobago,1977,1,25,0,4,14,8,25,2,0,41,0,2,40,13,1,0,0,47,47,TTO
Turkey,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1977,150,1742,0,2236,37,2385,1742,0,0,1928,0,0,1778,37,0,0,0,4164,4164,UGA
Ukraine,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1977,213,2,118,8,303,34,2,118,0,213,0,0,0,230,73,0,0,339,339,USA
Uruguay,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1977,1061,209,0,230,790,292,209,0,0,1061,0,0,0,790,0,0,0,1291,1291,VEN
Vietnam,1977,0,56,0,0,35,0,56,0,0,91,0,0,91,35,0,0,0,91,91,VNM
Yemen,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1977,48,37,0,0,10,0,38,0,0,48,1,0,0,10,0,0,0,48,48,
Zambia,1977,2,0,0,0,6,1,0,5,0,2,0,5,0,6,0,0,0,7,7,ZMB
Zimbabwe,1977,71,59,0,16,8,20,59,0,0,71,0,0,0,8,0,0,0,87,87,ZWE
