Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Congo (Kinshasa),1972,226,1173,0,638,130,843,1173,0,0,1508,0,0,1282,130,0,0,0,2146,2146,
Costa Rica,1972,1266,1456,0,523,153,180,1456,0,0,1266,0,0,0,153,0,0,0,1789,1789,CRI
Cote d'Ivoire,1972,0,3537,0,2409,41,2766,3609,0,0,4007,9,0,4007,28,13,63,0,6416,6416,
Croatia,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1972,475,225,190,88,475,53,225,190,0,475,0,0,0,475,0,0,0,753,753,CUB
Dominican Republic,1972,767,635,0,311,281,125,672,0,0,767,37,0,0,281,0,0,0,1078,1078,DOM
Ecuador,1972,922,1033,0,292,144,152,1055,0,0,1059,0,0,137,126,18,22,0,1351,1351,ECU
Egypt,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1972,2238,2389,0,1427,168,1072,2425,0,0,2238,0,0,0,156,12,36,0,3665,3665,SLV
Equatorial Guinea,1972,0,35,0,0,10,0,35,0,20,45,0,0,25,10,0,0,0,45,45,GNQ
Ethiopia,1972,2580,1392,0,788,1270,706,1392,0,0,2580,0,0,0,1270,0,0,0,3368,3368,ETH
European Union,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1972,0,26,0,17,1,2,26,0,0,12,0,0,12,1,0,0,0,29,29,GAB
Georgia,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1972,0,61,0,33,12,20,61,0,0,60,0,0,60,12,0,0,0,93,93,GHA
Guatemala,1972,2133,2016,0,297,263,120,2047,0,0,2133,0,0,0,245,18,31,0,2430,2430,GTM
Guinea,1972,0,122,0,56,4,27,122,0,0,97,0,0,97,4,0,0,0,153,153,GIN
Guyana,1972,0,0,0,0,12,0,0,0,9,12,0,0,3,12,0,0,0,12,12,GUY
Haiti,1972,536,323,0,40,223,30,323,0,0,536,0,0,0,223,0,0,0,576,576,HTI
Honduras,1972,759,686,0,98,95,76,686,0,0,759,0,0,0,95,0,0,0,857,857,HND
India,1972,1104,933,0,809,758,736,941,0,0,1626,0,0,522,698,60,8,0,2435,2435,IND
Indonesia,1972,170,1461,0,619,933,457,1465,0,3,2236,0,0,2063,933,0,4,0,2855,2855,IDN
Iran,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1972,21,14,7,2,16,0,16,9,0,21,0,2,0,16,0,2,0,32,32,JAM
Jordan,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1972,1266,1200,8,304,26,352,1200,8,0,1266,0,0,0,26,0,0,0,1578,1578,KEN
"Korea, South",1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1972,0,104,0,36,6,13,104,1,8,86,0,0,78,5,1,0,1,123,123,LBR
Madagascar,1972,38,970,0,563,160,382,970,0,0,949,0,0,911,160,0,0,0,1512,1512,MDG
Malawi,1972,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,MWI
Malaysia,1972,0,18,40,13,114,12,19,50,75,82,1,0,7,114,0,0,10,145,145,MYS
Mexico,1972,3914,2242,0,756,1500,761,2409,0,0,3914,147,0,0,1350,150,20,0,4670,4670,MEX
Montenegro,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1972,3,9,0,0,9,0,9,0,0,18,0,0,15,9,0,0,0,18,18,NCL
New Zealand,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1972,537,751,0,309,76,12,758,0,0,537,0,0,0,69,7,7,0,846,846,NIC
Nigeria,1972,0,36,0,16,52,15,36,42,0,45,0,38,45,48,4,0,4,103,103,NGA
North Macedonia,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1972,83,41,8,17,61,6,41,8,0,83,0,0,0,61,0,0,0,108,108,PAN
Papua New Guinea,1972,591,570,0,0,9,45,570,5,0,619,0,0,28,4,5,0,5,624,624,PNG
Paraguay,1972,115,72,0,10,20,33,72,0,0,115,0,0,0,20,0,0,0,125,125,PRY
Peru,1972,1087,928,0,353,230,282,928,0,0,1087,0,0,0,180,50,0,0,1440,1440,PER
Philippines,1972,8,11,0,35,490,13,16,0,195,484,0,0,281,59,431,5,0,519,519,PHL
Russia,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1972,184,182,0,0,2,0,182,0,0,184,0,0,0,2,0,0,0,184,184,RWA
Saudi Arabia,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1972,0,194,0,8,5,4,194,0,0,195,0,0,195,5,0,0,0,203,203,SLE
Singapore,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1972,2,0,0,0,11,0,0,0,0,11,0,0,9,11,0,0,0,11,11,LKA
Switzerland,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1972,749,1101,0,495,21,493,1104,0,0,1123,0,0,374,19,2,3,0,1618,1618,TZA
Thailand,1972,1,0,0,6,82,3,0,42,0,37,0,42,36,82,0,0,0,85,85,THA
Togo,1972,0,257,0,88,1,20,257,0,0,190,0,0,190,1,0,0,0,278,278,TGO
Trinidad and Tobago,1972,1,34,0,11,12,6,40,1,0,46,3,1,45,12,0,3,0,58,58,TTO
Turkey,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1972,400,3611,0,1254,22,1801,3611,0,0,4180,0,0,3780,22,0,0,0,5434,5434,UGA
Ukraine,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1972,226,4,81,42,318,27,4,81,0,226,0,0,0,249,69,0,0,349,349,USA
Uruguay,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1972,846,213,0,181,701,112,214,0,0,846,1,0,0,701,0,0,0,1027,1027,VEN
Vietnam,1972,2,25,0,0,31,0,25,0,17,56,0,0,37,31,0,0,0,56,56,VNM
Yemen,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1972,55,45,0,0,10,0,45,0,0,55,0,0,0,10,0,0,0,55,55,
Zambia,1972,1,0,0,0,6,0,0,5,0,1,0,5,0,6,0,0,0,6,6,ZMB
Zimbabwe,1972,27,17,0,6,8,8,17,0,0,27,0,0,0,8,0,0,0,33,33,ZWE
