Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Dominican Republic,2001,435,82,0,350,343,355,87,0,0,435,5,0,0,343,0,0,0,785,785,DOM
Ecuador,2001,505,366,108,14,310,9,713,108,0,910,6,0,405,250,60,341,0,1032,1032,ECU
Egypt,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,2001,1610,1527,28,2,144,2,1536,70,0,1610,1,15,0,117,27,8,27,1682,1682,SLV
Equatorial Guinea,2001,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,GNQ
Ethiopia,2001,3756,1939,0,861,1833,845,1939,0,0,3756,0,0,0,1833,0,0,0,4617,4617,ETH
European Union,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,2001,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,GAB
Georgia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,2001,0,12,0,11,1,11,12,0,0,13,0,0,13,1,0,0,0,24,24,GHA
Guatemala,2001,3503,3330,150,75,420,5,3330,150,0,3530,0,0,27,400,20,0,0,3755,3755,GTM
Guinea,2001,0,183,0,113,50,116,183,0,0,236,0,0,236,50,0,0,0,349,349,GIN
Guyana,2001,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,GUY
Haiti,2001,403,63,0,166,340,166,63,0,0,403,0,0,0,340,0,0,0,569,569,HTI
Honduras,2001,3098,2617,0,167,386,262,2617,0,0,3098,0,0,0,386,0,0,0,3265,3265,HND
India,2001,2350,2685,50,321,1000,936,3445,50,0,5010,0,0,2660,840,160,760,0,5381,5381,IND
Indonesia,2001,495,4700,129,86,1465,188,4729,136,0,6160,29,7,5665,1430,35,0,0,6382,6382,IDN
Iran,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,2001,31,28,0,21,11,13,28,0,0,31,0,0,0,11,0,0,0,52,52,JAM
Jordan,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,2001,867,832,0,237,23,254,832,3,0,869,0,0,2,20,3,0,3,1109,1109,KEN
"Korea, South",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,2001,0,278,0,0,152,0,278,0,0,430,0,0,430,152,0,0,0,430,430,LAO
Liberia,2001,0,7,0,0,5,0,7,0,0,12,0,0,12,5,0,0,0,12,12,LBR
Madagascar,2001,9,74,0,343,128,288,74,0,0,147,0,0,138,128,0,0,0,490,490,MDG
Malawi,2001,60,59,0,3,1,3,59,0,0,60,0,0,0,1,0,0,0,63,63,MWI
Malaysia,2001,0,5,463,0,71,0,1454,725,0,800,27,16,800,71,0,1422,246,1525,1525,MYS
Mexico,2001,4000,3000,0,0,1000,0,3200,0,0,4200,20,0,200,500,500,180,0,4200,4200,MEX
Montenegro,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NCL
New Zealand,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,2001,895,887,50,258,206,100,917,70,0,895,0,0,0,186,20,30,20,1223,1223,NIC
Nigeria,2001,0,4,3,30,79,34,4,43,0,44,0,1,44,40,39,0,39,117,117,NGA
North Macedonia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,2001,160,78,0,58,67,73,78,0,0,160,0,0,0,67,0,0,0,218,218,PAN
Papua New Guinea,2001,1009,1072,0,391,3,378,1073,0,0,1063,1,0,54,2,1,0,0,1454,1454,PNG
Paraguay,2001,20,2,0,125,35,108,2,0,0,20,0,0,0,35,0,0,0,145,145,PRY
Peru,2001,2550,2360,0,20,190,20,2360,0,0,2550,0,0,0,60,130,0,0,2570,2570,PER
Philippines,2001,40,3,200,144,950,215,6,292,30,735,0,2,665,85,865,3,90,1171,1171,PHL
Russia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,2001,296,294,0,85,2,85,294,0,0,296,0,0,0,2,0,0,0,381,381,RWA
Saudi Arabia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,2001,0,74,0,30,5,30,74,0,0,79,0,0,79,5,0,0,0,109,109,SLE
Singapore,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,2001,10,3,0,24,30,23,3,0,0,32,0,0,22,30,0,0,0,56,56,LKA
Switzerland,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,2001,449,647,0,266,15,218,657,0,0,624,0,0,175,11,4,10,0,890,890,TZA
Thailand,2001,0,250,0,132,500,87,260,0,0,715,0,0,715,500,0,10,0,847,847,THA
Togo,2001,0,114,0,65,1,62,114,0,0,112,0,0,112,1,0,0,0,177,177,TGO
Trinidad and Tobago,2001,1,0,0,0,14,0,2,0,0,16,2,0,15,14,0,0,0,16,16,TTO
Turkey,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,2001,415,3150,0,131,120,126,3150,0,0,3265,0,0,2850,120,0,0,0,3396,3396,UGA
Ukraine,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2001,163,0,0,0,0,5490,0,5327,0,163,0,0,0,0,0,0,0,5490,5490,USA
Uruguay,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,2001,1065,124,20,407,745,603,164,40,0,1065,35,20,0,730,15,5,0,1512,1512,VEN
Vietnam,2001,166,12000,0,509,500,842,12000,0,0,12833,0,0,12667,500,0,0,0,13342,13342,VNM
Yemen,2001,198,47,0,0,139,0,59,0,0,198,12,0,0,139,0,0,0,198,198,YEM
Yemen (Sanaa),2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2001,100,99,0,0,1,0,99,0,0,100,0,0,0,1,0,0,0,100,100,ZMB
Zimbabwe,2001,121,117,0,37,4,37,117,0,0,121,0,0,0,4,0,0,0,158,158,ZWE
