Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Mexico,2005,4000,1975,10,234,1900,85,2485,36,0,4200,0,26,200,950,950,510,0,4470,4470,MEX
Montenegro,2005,0,0,165,0,165,0,0,165,0,0,0,0,0,165,0,0,0,165,165,MNE
Morocco,2005,0,0,525,0,530,0,0,530,0,0,0,5,0,530,0,0,0,530,530,MAR
New Caledonia,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NCL
New Zealand,2005,0,0,115,0,260,0,0,260,0,0,0,25,0,140,120,0,120,260,260,NZL
Nicaragua,2005,1718,1369,60,4,195,113,1504,90,0,1718,10,0,0,165,30,125,30,1812,1812,NIC
Nigeria,2005,0,30,0,27,50,6,30,0,0,59,0,0,59,45,5,0,0,86,86,NGA
North Macedonia,2005,0,0,110,0,110,0,0,110,0,0,0,0,0,110,0,0,0,110,110,MKD
Norway,2005,0,0,560,0,695,0,0,695,0,0,0,60,0,620,75,0,75,695,695,NOR
Panama,2005,150,80,0,0,70,0,80,0,0,150,0,0,0,70,0,0,0,150,150,PAN
Papua New Guinea,2005,1200,1175,0,16,25,81,1175,0,0,1265,0,0,65,25,0,0,0,1281,1281,PNG
Paraguay,2005,35,23,0,49,35,26,23,0,0,35,0,0,0,35,0,0,0,84,84,PRY
Peru,2005,2420,2270,0,39,165,24,2270,0,0,2420,0,0,0,25,140,0,0,2459,2459,PER
Philippines,2005,35,2,230,137,1210,115,2,480,25,710,0,0,650,120,1090,0,250,1327,1327,PHL
Russia,2005,0,0,700,0,3585,0,0,3585,0,0,0,110,0,810,2775,0,2775,3585,3585,
Rwanda,2005,340,340,0,0,0,0,340,0,0,340,0,0,0,0,0,0,0,340,340,RWA
Saudi Arabia,2005,0,0,535,0,545,0,0,545,0,0,0,10,0,545,0,0,0,545,545,SAU
Senegal,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,2005,0,0,575,0,625,0,0,625,0,0,0,0,0,575,50,0,50,625,625,SRB
Sierra Leone,2005,0,30,0,10,35,5,30,0,0,60,0,0,60,35,0,0,0,70,70,SLE
Singapore,2005,0,0,240,0,240,0,0,240,0,0,0,0,0,240,0,0,0,240,240,SGP
South Africa,2005,0,0,370,0,420,0,0,420,0,0,0,0,0,370,50,0,50,420,420,ZAF
Sri Lanka,2005,10,0,0,15,35,14,0,0,0,34,0,0,24,35,0,0,0,49,49,LKA
Switzerland,2005,0,0,1260,0,1210,0,50,1260,0,0,50,0,0,1210,0,0,0,1260,1260,CHE
Taiwan,2005,0,0,150,0,175,0,0,175,0,0,0,25,0,175,0,0,0,175,175,TWN
Tanzania,2005,460,740,0,490,25,325,750,0,0,610,0,0,150,25,0,10,0,1100,1100,TZA
Thailand,2005,0,25,0,167,490,22,655,0,0,1000,0,0,1000,210,280,630,0,1167,1167,THA
Togo,2005,0,145,0,29,2,22,145,0,0,140,0,0,140,2,0,0,0,169,169,TGO
Trinidad and Tobago,2005,1,0,0,0,10,0,5,0,0,15,5,0,14,10,0,0,0,15,15,TTO
Turkey,2005,0,0,190,0,200,0,0,200,0,0,0,10,0,200,0,0,0,200,200,
Uganda,2005,625,2000,0,261,120,316,2000,0,0,2175,0,0,1550,120,0,0,0,2436,2436,UGA
Ukraine,2005,0,0,90,0,1630,0,0,1630,0,0,0,190,0,280,1350,0,1350,1630,1630,UKR
United Kingdom,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2005,161,0,20815,5700,22066,5200,290,21695,0,161,290,0,0,21186,880,0,880,27556,27556,USA
Uruguay,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,2005,820,70,10,588,880,526,105,103,0,820,35,3,0,870,10,0,90,1511,1511,VEN
Vietnam,2005,335,15660,50,223,665,219,15748,74,0,16335,20,1,16000,625,40,68,23,16632,16632,VNM
Yemen,2005,189,30,0,0,159,0,30,0,0,189,0,0,0,159,0,0,0,189,189,YEM
Yemen (Sanaa),2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2005,103,102,0,0,1,0,102,0,0,103,0,0,0,1,0,0,0,103,103,ZMB
Zimbabwe,2005,66,99,0,37,4,0,99,0,0,66,0,0,0,4,0,0,0,103,103,ZWE
