Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
South Africa,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1994,10,22,0,4,20,4,22,0,0,42,0,0,32,20,0,0,0,46,46,LKA
Switzerland,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1994,475,609,0,245,18,293,614,0,0,680,0,0,205,14,4,5,0,925,925,TZA
Thailand,1994,10,1207,0,84,187,88,1208,0,0,1399,0,0,1389,187,0,1,0,1483,1483,THA
Togo,1994,0,199,0,56,1,32,199,0,0,176,0,0,176,1,0,0,0,232,232,TGO
Trinidad and Tobago,1994,1,0,0,0,20,0,4,6,0,18,1,0,17,20,0,3,6,24,24,TTO
Turkey,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1994,200,2760,0,33,60,313,2760,0,0,3100,0,0,2900,60,0,0,0,3133,3133,UGA
Ukraine,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1994,237,0,0,0,237,0,0,0,0,237,0,0,0,237,0,0,0,237,237,USA
Uruguay,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1994,920,132,0,190,610,324,176,0,0,920,40,0,0,600,10,4,0,1110,1110,VEN
Vietnam,1994,0,3200,0,55,167,188,3200,0,0,3500,0,0,3500,167,0,0,0,3555,3555,VNM
Yemen,1994,50,39,0,0,10,0,40,0,0,50,1,0,0,10,0,0,0,50,50,YEM
Yemen (Sanaa),1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,1994,22,20,0,0,2,0,20,0,0,22,0,0,0,2,0,0,0,22,22,ZMB
Zimbabwe,1994,106,98,0,27,8,27,98,0,0,106,0,0,0,8,0,0,0,133,133,ZWE
