Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Turkey,2007,0,0,230,0,250,0,0,250,0,0,0,20,0,250,0,0,0,250,250,
Uganda,2007,508,3210,0,401,120,561,3210,0,0,3490,0,0,2982,120,0,0,0,3891,3891,UGA
Ukraine,2007,0,0,90,0,2420,0,0,2420,0,0,0,260,0,350,2070,0,2070,2420,2420,UKR
United Kingdom,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2007,136,0,21760,5700,21816,5600,750,22330,0,136,750,0,0,21246,570,0,570,28166,28166,USA
Uruguay,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,2007,996,225,0,483,810,414,260,5,0,996,35,4,0,800,10,0,1,1484,1484,VEN
Vietnam,2007,400,15600,65,244,850,1747,15735,88,0,18000,20,1,17600,775,75,115,22,18332,18332,VNM
Yemen,2007,150,40,0,0,110,0,40,0,0,150,0,0,0,110,0,0,0,150,150,YEM
Yemen (Sanaa),2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2007,60,59,0,0,1,0,59,0,0,60,0,0,0,1,0,0,0,60,60,ZMB
Zimbabwe,2007,31,27,0,0,4,0,27,0,0,31,0,0,0,4,0,0,0,31,31,ZWE
