Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Thailand,2004,0,220,0,98,485,167,330,0,0,884,0,0,884,200,285,110,0,982,982,THA
Togo,2004,0,175,0,40,2,29,175,0,0,166,0,0,166,2,0,0,0,206,206,TGO
Trinidad and Tobago,2004,1,0,0,0,12,0,3,0,0,15,3,0,14,12,0,0,0,15,15,TTO
Turkey,2004,0,0,200,0,210,0,0,210,0,0,0,10,0,210,0,0,0,210,210,
Uganda,2004,545,2500,0,187,120,261,2500,0,0,2694,0,0,2149,120,0,0,0,2881,2881,UGA
Ukraine,2004,0,0,100,0,1240,0,0,1240,0,0,0,180,0,280,960,0,960,1240,1240,UKR
United Kingdom,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2004,140,0,20470,5620,21500,5700,70,21510,0,140,70,0,0,20460,1040,0,1040,27270,27270,USA
Uruguay,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,2004,800,5,0,475,700,588,40,53,0,800,35,3,0,690,10,0,50,1328,1328,VEN
Vietnam,2004,383,14275,25,708,610,223,14400,25,0,14500,25,0,14117,575,35,100,0,15233,15233,VNM
Yemen,2004,171,36,0,0,135,0,36,0,0,171,0,0,0,135,0,0,0,171,171,YEM
Yemen (Sanaa),2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2004,110,109,0,0,1,0,109,0,0,110,0,0,0,1,0,0,0,110,110,ZMB
Zimbabwe,2004,120,116,0,37,4,37,116,0,0,120,0,0,0,4,0,0,0,157,157,ZWE
