Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Taiwan,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1995,754,928,0,293,14,241,935,0,0,897,0,0,143,10,4,7,0,1190,1190,TZA
Thailand,1995,10,886,0,88,417,95,893,0,0,1317,0,0,1307,417,0,7,0,1405,1405,THA
Togo,1995,0,84,0,32,1,32,84,0,0,85,0,0,85,1,0,0,0,117,117,TGO
Trinidad and Tobago,1995,1,0,0,0,14,0,4,0,0,18,1,0,17,14,0,3,0,18,18,TTO
Turkey,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1995,200,4214,0,313,60,239,4214,0,0,4200,0,0,4000,60,0,0,0,4513,4513,UGA
Ukraine,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1995,236,0,0,0,236,0,0,0,0,236,0,0,0,236,0,0,0,236,236,USA
Uruguay,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1995,1067,421,115,324,700,341,465,115,0,1067,40,0,0,690,10,4,0,1506,1506,VEN
Vietnam,1995,17,3679,33,188,217,242,3679,33,0,3917,0,0,3900,217,0,0,0,4138,4138,VNM
Yemen,1995,70,59,0,0,10,0,60,0,0,70,1,0,0,10,0,0,0,70,70,YEM
Yemen (Sanaa),1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,1995,27,26,0,0,1,0,26,0,0,27,0,0,0,1,0,0,0,27,27,ZMB
Zimbabwe,1995,131,114,0,27,7,37,114,0,0,131,0,0,0,7,0,0,0,158,158,ZWE
