Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Croatia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1991,450,159,15,196,213,289,159,15,0,450,0,0,0,213,0,0,0,661,661,CUB
Dominican Republic,1991,700,337,0,263,310,314,341,0,0,702,4,0,2,310,0,0,0,965,965,DOM
Ecuador,1991,900,1210,0,112,298,119,1395,0,0,1700,5,0,800,240,58,180,0,1812,1812,ECU
Egypt,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1991,2357,2102,0,641,184,594,2220,0,0,2357,1,0,0,169,15,117,0,2998,2998,SLV
Equatorial Guinea,1991,0,5,0,5,11,4,5,0,0,15,0,0,15,11,0,0,0,20,20,GNQ
Ethiopia,1991,3000,2100,0,1960,1600,1260,2100,0,0,3000,0,0,0,1600,0,0,0,4960,4960,ETH
European Union,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1991,0,2,0,0,23,0,2,0,0,25,0,0,25,23,0,0,0,25,25,GAB
Georgia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1991,0,26,0,9,10,5,26,0,0,32,0,0,32,10,0,0,0,41,41,GHA
Guatemala,1991,3518,3242,0,269,310,265,3243,0,0,3549,1,0,31,300,10,0,0,3818,3818,GTM
Guinea,1991,0,66,0,10,25,44,66,0,0,125,0,0,125,25,0,0,0,135,135,GIN
Guyana,1991,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,0,5,5,GUY
Haiti,1991,550,133,0,182,330,269,133,0,0,550,0,0,0,330,0,0,0,732,732,HTI
Honduras,1991,2255,1800,0,83,220,318,1800,0,0,2255,0,0,0,220,0,0,0,2338,2338,HND
India,1991,1580,1800,0,1270,1119,1365,1986,0,0,3200,0,0,1620,794,325,186,0,4470,4470,IND
Indonesia,1991,435,5597,38,756,1550,745,5600,39,0,7100,0,1,6665,1514,36,3,0,7895,7895,IDN
Iran,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1991,38,19,0,1,11,8,20,0,0,38,1,0,0,11,0,0,0,39,39,JAM
Jordan,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1991,1503,1390,0,861,22,956,1390,2,0,1505,0,0,2,20,2,0,2,2368,2368,KEN
"Korea, South",1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1991,5,99,0,0,1,0,99,0,0,100,0,0,95,1,0,0,0,100,100,LAO
Liberia,1991,0,0,0,0,30,0,0,0,0,30,0,0,30,30,0,0,0,30,30,LBR
Madagascar,1991,20,679,0,613,300,784,679,0,0,1150,0,0,1130,300,0,0,0,1763,1763,MDG
Malawi,1991,90,90,0,0,0,0,90,0,0,90,0,0,0,0,0,0,0,90,90,MWI
Malaysia,1991,0,10,120,10,200,8,12,135,70,75,1,5,5,200,0,1,10,220,220,MYS
Mexico,1991,4470,3068,0,253,1450,302,3121,0,0,4620,12,0,150,840,610,41,0,4873,4873,MEX
Montenegro,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1991,5,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,5,5,NCL
New Zealand,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1991,782,588,0,163,96,256,593,0,0,782,0,0,0,85,11,5,0,945,945,NIC
Nigeria,1991,0,9,4,3,113,3,9,32,0,90,0,5,90,113,0,0,23,125,125,NGA
North Macedonia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1991,192,105,0,37,67,57,105,0,0,192,0,0,0,67,0,0,0,229,229,PAN
Papua New Guinea,1991,800,795,0,147,9,191,795,7,0,841,0,0,41,2,7,0,7,995,995,PNG
Paraguay,1991,40,85,0,160,15,100,85,0,0,40,0,0,0,15,0,0,0,200,200,PRY
Peru,1991,1150,1020,0,110,180,110,1020,50,0,1150,0,0,0,130,50,0,50,1310,1310,PER
Philippines,1991,105,39,0,1262,891,1271,50,0,205,950,0,0,640,95,796,11,0,2212,2212,PHL
Russia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1991,550,482,0,17,1,84,482,0,0,550,0,0,0,1,0,0,0,567,567,RWA
Saudi Arabia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1991,0,74,0,0,9,7,74,0,0,90,0,0,90,9,0,0,0,90,90,SLE
Singapore,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1991,10,20,0,15,67,3,20,0,0,75,0,0,65,67,0,0,0,90,90,LKA
Switzerland,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1991,640,801,0,408,6,385,807,0,0,790,0,0,150,2,4,6,0,1198,1198,TZA
Thailand,1991,10,805,0,40,160,75,805,0,0,1000,0,0,990,160,0,0,0,1040,1040,THA
Togo,1991,0,316,0,70,1,185,316,0,0,432,0,0,432,1,0,0,0,502,502,TGO
Trinidad and Tobago,1991,1,2,0,0,19,0,2,6,0,15,0,0,14,19,0,0,6,21,21,TTO
Turkey,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1991,200,2800,0,403,55,448,2800,0,0,2900,0,0,2700,55,0,0,0,3303,3303,UGA
Ukraine,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1991,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,229,229,USA
Uruguay,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1991,1350,150,0,57,822,435,150,0,0,1350,0,0,0,813,9,0,0,1407,1407,VEN
Vietnam,1991,0,1333,0,239,250,636,1333,0,0,1980,0,0,1980,250,0,0,0,2219,2219,VNM
Yemen,1991,65,54,0,0,10,0,55,0,0,65,1,0,0,10,0,0,0,65,65,YEM
Yemen (Sanaa),1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,1991,15,12,0,0,3,0,12,0,0,15,0,0,0,3,0,0,0,15,15,ZMB
Zimbabwe,1991,201,100,0,32,8,125,100,0,0,201,0,0,0,8,0,0,0,233,233,ZWE
