Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
El Salvador,1975,2030,2344,0,1628,180,1110,2368,0,0,2030,0,0,0,162,18,24,0,3658,3658,SLV
Equatorial Guinea,1975,0,15,0,0,10,0,15,0,10,25,0,0,15,10,0,0,0,25,25,GNQ
Ethiopia,1975,2611,1196,0,667,1600,482,1196,0,0,2611,0,0,0,1600,0,0,0,3278,3278,ETH
European Union,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1975,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,2,2,GAB
Georgia,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1975,0,51,0,25,15,15,51,0,0,56,0,0,56,15,0,0,0,81,81,GHA
Guatemala,1975,2043,1876,0,196,290,56,1893,0,0,2043,0,0,0,271,19,17,0,2239,2239,GTM
Guinea,1975,0,81,0,20,6,6,81,0,0,73,0,0,73,6,0,0,0,93,93,GIN
Guyana,1975,0,0,0,0,15,0,0,0,10,15,0,0,5,15,0,0,0,15,15,GUY
Haiti,1975,575,446,0,156,225,60,446,0,0,575,0,0,0,225,0,0,0,731,731,HTI
Honduras,1975,847,832,0,215,104,126,832,0,0,847,0,0,0,104,0,0,0,1062,1062,HND
India,1975,885,831,0,656,749,550,855,0,0,1498,0,0,613,704,45,24,0,2154,2154,IND
Indonesia,1975,226,2186,0,500,1026,337,2186,0,3,3049,0,0,2820,1026,0,0,0,3549,3549,IDN
Iran,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1975,30,19,4,7,14,9,20,6,0,30,0,2,0,14,0,1,0,43,43,JAM
Jordan,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1975,1244,1351,13,339,20,225,1351,13,0,1244,0,0,0,20,0,0,0,1596,1596,KEN
"Korea, South",1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1975,0,76,0,10,5,18,76,3,3,86,0,2,83,4,1,0,1,99,99,LBR
Madagascar,1975,45,1131,0,365,168,289,1131,0,0,1223,0,0,1178,168,0,0,0,1588,1588,MDG
Malawi,1975,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,MWI
Malaysia,1975,0,86,30,25,101,20,89,50,129,135,2,0,6,101,0,1,20,210,210,MYS
Mexico,1975,4126,2700,0,903,1700,456,2883,0,0,4136,155,0,10,1400,300,28,0,5039,5039,MEX
Montenegro,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1975,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10,NCL
New Zealand,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1975,790,752,0,48,76,9,753,0,0,790,0,0,0,67,9,1,0,838,838,NIC
Nigeria,1975,0,109,0,54,69,3,109,60,0,67,0,55,67,64,5,0,5,181,181,NGA
North Macedonia,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1975,66,32,0,29,63,0,32,0,0,66,0,0,0,63,0,0,0,95,95,PAN
Papua New Guinea,1975,553,589,0,23,11,19,589,8,0,588,0,0,35,4,7,0,8,619,619,PNG
Paraguay,1975,135,99,0,30,21,45,99,0,0,135,0,0,0,21,0,0,0,165,165,PRY
Peru,1975,881,665,0,264,250,230,665,0,0,881,0,0,0,198,52,0,0,1145,1145,PER
Philippines,1975,11,198,0,76,343,18,198,0,204,483,0,0,268,57,286,0,0,559,559,PHL
Russia,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1975,434,436,0,47,2,43,436,0,0,434,0,0,0,2,0,0,0,481,481,RWA
Saudi Arabia,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1975,0,67,0,8,5,0,67,0,0,64,0,0,64,5,0,0,0,72,72,SLE
Singapore,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1975,8,32,0,0,11,0,32,0,0,43,0,0,35,11,0,0,0,43,43,LKA
Switzerland,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1975,640,1032,0,260,25,157,1037,0,0,959,0,0,319,22,3,5,0,1219,1219,TZA
Thailand,1975,2,21,0,6,92,4,21,9,0,102,0,9,100,92,0,0,0,117,117,THA
Togo,1975,0,152,0,55,1,53,152,0,0,151,0,0,151,1,0,0,0,206,206,TGO
Trinidad and Tobago,1975,1,28,0,7,12,2,36,1,0,42,1,1,41,10,2,7,0,50,50,TTO
Turkey,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1975,150,2326,0,2200,32,2056,2326,0,0,2214,0,0,2064,32,0,0,0,4414,4414,UGA
Ukraine,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1975,202,4,122,35,344,11,4,122,0,202,0,0,0,273,71,0,0,359,359,USA
Uruguay,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1975,923,359,0,369,701,231,360,0,0,923,1,0,0,701,0,0,0,1292,1292,VEN
Vietnam,1975,0,30,0,0,24,0,30,0,0,54,0,0,54,24,0,0,0,54,54,VNM
Yemen,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1975,45,34,0,0,10,0,35,0,0,45,1,0,0,10,0,0,0,45,45,
Zambia,1975,2,0,0,0,6,0,0,4,0,2,0,4,0,6,0,0,0,6,6,ZMB
Zimbabwe,1975,77,66,0,9,9,11,66,0,0,77,0,0,0,9,0,0,0,86,86,ZWE
