Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Ecuador,2013,135,165,1040,309,265,410,979,1125,0,220,4,5,85,40,225,810,80,1654,1654,ECU
Egypt,2013,0,0,430,0,430,0,0,430,0,0,0,0,0,430,0,0,0,430,430,EGY
El Salvador,2013,550,500,0,18,255,13,500,200,0,550,0,10,0,65,190,0,190,768,768,SLV
Equatorial Guinea,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNQ
Ethiopia,2013,6345,3285,0,100,3120,40,3285,0,0,6345,0,0,0,3120,0,0,0,6445,6445,ETH
European Union,2013,0,0,44650,10845,41475,12400,1620,44650,0,0,1185,0,0,39195,2280,435,0,55495,55495,
Gabon,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GAB
Georgia,2013,0,0,75,0,75,0,0,75,0,0,0,0,0,75,0,0,0,75,75,GEO
Ghana,2013,0,6,0,6,1,5,6,0,0,6,0,0,6,1,0,0,0,12,12,GHA
Guatemala,2013,3500,3150,0,212,552,215,3175,215,0,3515,0,0,15,337,215,25,215,3942,3942,GTM
Guinea,2013,0,25,0,9,25,9,25,0,0,50,0,0,50,25,0,0,0,59,59,GIN
Guyana,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUY
Haiti,2013,325,5,0,15,320,15,5,0,0,325,0,0,0,320,0,0,0,340,340,HTI
Honduras,2013,4400,3940,0,140,315,300,3940,15,0,4400,0,0,0,300,15,0,15,4555,4555,HND
India,2013,1703,3330,1104,1982,1170,2026,5013,1152,0,5075,16,3,3372,770,400,1667,45,8209,8209,IND
Indonesia,2013,1900,8540,240,98,2540,48,10380,970,0,11900,40,175,10000,1930,610,1800,555,12968,12968,IDN
Iran,2013,0,0,50,0,190,0,0,190,0,0,0,0,0,50,140,0,140,190,190,IRN
Jamaica,2013,31,26,0,0,5,0,26,0,0,31,0,0,0,5,0,0,0,31,31,JAM
Jordan,2013,0,0,350,0,550,0,0,550,0,0,0,0,0,350,200,0,200,550,550,JOR
Kazakhstan,2013,0,0,0,0,165,0,0,165,0,0,0,0,0,0,165,0,165,165,165,KAZ
Kenya,2013,850,800,0,155,30,200,800,25,0,850,0,0,0,25,5,0,25,1030,1030,KEN
"Korea, South",2013,0,0,2035,0,2160,0,0,2160,0,0,0,125,0,2160,0,0,0,2160,2160,
Kosovo,2013,0,0,135,0,135,0,0,135,0,0,0,0,0,135,0,0,0,135,135,
Laos,2013,0,365,0,0,110,0,365,0,0,475,0,0,475,110,0,0,0,475,475,LAO
Liberia,2013,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,LBR
Madagascar,2013,25,165,0,7,392,0,165,0,0,550,0,0,525,392,0,0,0,557,557,MDG
Malawi,2013,25,24,0,0,1,0,24,0,0,25,0,0,0,1,0,0,0,25,25,MWI
Malaysia,2013,0,0,1270,0,660,0,2110,1270,0,1500,0,0,1500,0,660,2110,0,2770,2770,MYS
Mexico,2013,3750,1680,1360,61,2731,169,2725,1614,0,3950,105,64,200,1260,1471,940,190,5625,5625,MEX
Montenegro,2013,0,0,60,0,60,0,0,60,0,0,0,0,0,60,0,0,0,60,60,MNE
Morocco,2013,0,0,605,0,620,0,0,620,0,0,0,15,0,620,0,0,0,620,620,MAR
New Caledonia,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NCL
New Zealand,2013,0,0,180,0,305,0,0,305,0,0,0,20,0,200,105,0,105,305,305,NZL
Nicaragua,2013,2000,1785,10,17,100,22,1920,25,0,2000,20,0,0,90,10,115,15,2042,2042,NIC
Nigeria,2013,0,1,0,0,19,0,1,0,0,20,0,0,20,19,0,0,0,20,20,NGA
North Macedonia,2013,0,0,110,0,110,0,0,110,0,0,0,0,0,110,0,0,0,110,110,MKD
Norway,2013,0,0,575,0,775,0,0,775,0,0,0,110,0,685,90,0,90,775,775,NOR
Panama,2013,95,24,20,0,77,0,53,35,0,95,29,0,0,62,15,0,15,130,130,PAN
Papua New Guinea,2013,815,815,0,36,40,36,815,0,0,855,0,0,40,40,0,0,0,891,891,PNG
Paraguay,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRY
Peru,2013,4250,4100,0,44,170,24,4100,0,0,4250,0,0,0,10,160,0,0,4294,4294,PER
Philippines,2013,25,0,160,95,3590,100,0,3145,0,450,0,0,425,100,3490,0,2985,3690,3690,PHL
Russia,2013,0,0,2280,0,4230,0,0,4230,0,0,0,215,0,2495,1735,0,1735,4230,4230,
Rwanda,2013,250,250,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,250,250,RWA
Saudi Arabia,2013,0,0,690,0,730,0,0,730,0,0,0,40,0,730,0,0,0,730,730,SAU
Senegal,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,2013,0,0,530,0,790,0,0,790,0,0,0,0,0,530,260,0,260,790,790,SRB
Sierra Leone,2013,0,25,0,0,20,0,25,0,0,45,0,0,45,20,0,0,0,45,45,SLE
Singapore,2013,0,0,120,0,120,0,0,120,0,0,0,0,0,120,0,0,0,120,120,SGP
South Africa,2013,0,0,325,0,545,0,0,545,0,0,0,0,0,325,220,0,220,545,545,ZAF
Sri Lanka,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LKA
Switzerland,2013,0,0,2300,0,1410,0,890,2300,0,0,890,0,0,1410,0,0,0,2300,2300,CHE
Taiwan,2013,0,0,330,0,380,0,0,380,0,0,0,50,0,380,0,0,0,380,380,TWN
Tanzania,2013,450,800,0,255,50,202,803,0,0,800,0,0,350,50,0,3,0,1055,1055,TZA
Thailand,2013,0,0,1600,0,515,0,2100,1615,0,1000,0,15,1000,190,325,2100,0,2615,2615,THA
Togo,2013,0,165,0,0,0,0,165,0,0,165,0,0,165,0,0,0,0,165,165,TGO
Trinidad and Tobago,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TTO
Turkey,2013,0,0,475,0,505,0,0,505,0,0,0,30,0,505,0,0,0,505,505,
Uganda,2013,850,3600,0,363,220,393,3600,0,0,3850,0,0,3000,220,0,0,0,4213,4213,UGA
Ukraine,2013,0,0,125,0,1155,0,0,1155,0,0,0,340,0,465,690,0,690,1155,1155,UKR
United Kingdom,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2013,51,0,24550,5450,23811,6025,580,24915,0,51,580,0,0,23446,365,0,365,30416,30416,USA
Uruguay,2013,0,0,20,0,20,0,0,20,0,0,0,0,0,20,0,0,0,20,20,URY
Venezuela,2013,700,50,500,69,1170,55,50,506,0,700,0,1,0,1165,5,0,5,1275,1275,VEN
Vietnam,2013,1175,27269,476,1946,2008,2130,28289,648,0,29833,120,12,28658,1788,220,900,160,32427,32427,VNM
Yemen,2013,135,10,0,0,125,0,10,0,0,135,0,0,0,125,0,0,0,135,135,YEM
Yemen (Sanaa),2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZMB
Zimbabwe,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZWE
