Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Ecuador,1963,599,480,0,86,105,120,480,0,0,619,0,0,20,96,9,0,0,705,705,ECU
Egypt,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1963,1904,1707,0,70,122,133,1719,0,0,1904,0,0,0,116,6,12,0,1974,1974,SLV
Equatorial Guinea,1963,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120,GNQ
Ethiopia,1963,2205,1261,0,478,877,545,1261,0,0,2205,0,0,0,877,0,0,0,2683,2683,ETH
European Union,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1963,0,15,0,0,1,0,15,0,0,16,0,0,16,1,0,0,0,16,16,GAB
Georgia,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1963,0,81,0,0,5,30,81,0,0,116,0,0,116,5,0,0,0,116,116,GHA
Guatemala,1963,1712,1482,0,25,200,32,1505,0,0,1712,0,0,0,185,15,23,0,1737,1737,GTM
Guinea,1963,0,173,0,0,2,0,173,0,0,175,0,0,175,2,0,0,0,175,175,GIN
Guyana,1963,0,4,0,0,1,0,4,0,4,5,0,0,1,1,0,0,0,5,5,GUY
Haiti,1963,562,364,0,20,184,34,364,0,0,562,0,0,0,184,0,0,0,582,582,HTI
Honduras,1963,390,317,0,138,73,138,317,0,0,390,0,0,0,73,0,0,0,528,528,HND
India,1963,699,530,0,263,630,344,530,0,0,1241,0,0,542,592,38,0,0,1504,1504,IND
Indonesia,1963,155,1511,0,216,742,216,1511,0,3,2253,0,0,2095,742,0,0,0,2469,2469,IDN
Iran,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1963,26,17,0,0,9,0,17,0,0,26,0,0,0,9,0,0,0,26,26,JAM
Jordan,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1963,724,671,0,219,18,254,671,0,0,724,0,0,0,18,0,0,0,943,943,KEN
"Korea, South",1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1963,0,71,0,0,2,1,71,2,4,72,0,2,68,2,0,0,0,74,74,LBR
Madagascar,1963,33,689,0,352,145,351,689,0,0,833,0,0,800,145,0,0,0,1185,1185,MDG
Malawi,1963,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,MWI
Malaysia,1963,0,32,58,0,84,0,33,65,32,52,1,2,20,84,0,0,5,117,117,MYS
Mexico,1963,2900,1518,0,108,1101,326,1581,0,0,2900,58,0,0,1089,12,5,0,3008,3008,MEX
Montenegro,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1963,12,30,0,0,5,0,30,0,3,35,0,0,20,5,0,0,0,35,35,NCL
New Zealand,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1963,533,375,0,10,58,48,437,0,0,533,0,0,0,56,2,62,0,543,543,NIC
Nigeria,1963,0,89,0,28,16,28,89,10,0,95,0,8,95,14,2,0,2,133,133,NGA
North Macedonia,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1963,76,19,0,3,56,4,19,0,0,76,0,0,0,56,0,0,0,79,79,PAN
Papua New Guinea,1963,105,107,0,0,2,0,107,2,0,107,0,0,2,2,0,0,2,109,109,PNG
Paraguay,1963,119,104,0,0,15,0,104,0,0,119,0,0,0,15,0,0,0,119,119,PRY
Peru,1963,800,630,0,248,173,248,630,3,0,800,0,0,0,145,28,0,3,1051,1051,PER
Philippines,1963,4,0,0,53,485,53,0,0,221,485,0,0,260,33,452,0,0,538,538,PHL
Russia,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1963,83,82,0,0,1,0,82,0,0,83,0,0,0,1,0,0,0,83,83,RWA
Saudi Arabia,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1963,0,99,0,8,3,10,99,0,0,104,0,0,104,3,0,0,0,112,112,SLE
Singapore,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1963,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10,LKA
Switzerland,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1963,340,488,0,117,2,136,488,0,0,509,0,0,169,2,0,0,0,626,626,TZA
Thailand,1963,0,0,0,0,86,0,0,85,0,1,0,85,1,86,0,0,0,86,86,THA
Togo,1963,0,228,0,0,1,51,228,0,0,280,0,0,280,1,0,0,0,280,280,TGO
Trinidad and Tobago,1963,1,53,0,2,9,3,53,1,0,62,0,1,61,9,0,0,0,65,65,TTO
Turkey,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1963,190,2536,0,828,9,817,2536,0,0,2534,0,0,2344,9,0,0,0,3362,3362,UGA
Ukraine,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1963,278,116,9,132,246,57,116,9,0,278,0,0,0,169,77,0,0,419,419,USA
Uruguay,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1963,872,394,0,108,499,86,395,0,0,872,1,0,0,499,0,0,0,980,980,VEN
Vietnam,1963,2,25,0,0,35,0,25,0,18,60,0,0,40,35,0,0,0,60,60,VNM
Yemen,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1963,80,70,0,0,10,0,70,0,0,80,0,0,0,10,0,0,0,80,80,
Zambia,1963,0,0,0,0,5,0,0,5,0,0,0,5,0,5,0,0,0,5,5,ZMB
Zimbabwe,1963,1,1,0,1,6,1,1,6,0,1,0,6,0,6,0,0,0,8,8,ZWE
