Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Sri Lanka,1998,10,27,0,18,30,7,27,0,0,46,0,0,36,30,0,0,0,64,64,LKA
Switzerland,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1998,493,715,0,222,17,219,725,0,0,739,0,0,246,13,4,10,0,961,961,TZA
Thailand,1998,10,407,0,180,433,246,417,0,0,916,0,0,906,433,0,10,0,1096,1096,THA
Togo,1998,0,310,0,74,2,83,310,0,0,321,0,0,321,2,0,0,0,395,395,TGO
Trinidad and Tobago,1998,1,0,0,0,13,0,4,0,0,17,1,0,16,13,0,3,0,17,17,TTO
Turkey,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1998,436,3648,0,139,60,71,3648,0,0,3640,0,0,3204,60,0,0,0,3779,3779,UGA
Ukraine,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1998,163,0,0,0,163,0,0,0,0,163,0,0,0,163,0,0,0,163,163,USA
Uruguay,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1998,1250,515,80,145,855,70,550,80,0,1250,30,0,0,845,10,5,0,1475,1475,VEN
Vietnam,1998,67,6667,0,500,300,1033,6667,0,0,7500,0,0,7433,300,0,0,0,8000,8000,VNM
Yemen,1998,188,57,0,0,120,0,68,0,0,188,11,0,0,120,0,0,0,188,188,YEM
Yemen (Sanaa),1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,1998,62,61,0,0,1,0,61,0,0,62,0,0,0,1,0,0,0,62,62,ZMB
Zimbabwe,1998,149,135,0,27,4,37,135,0,0,149,0,0,0,4,0,0,0,176,176,ZWE
