Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Kosovo,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1973,0,71,0,13,7,4,71,2,8,67,0,1,59,6,1,0,1,82,82,LBR
Madagascar,1973,45,1097,0,382,162,426,1097,0,0,1303,0,0,1258,162,0,0,0,1685,1685,MDG
Malawi,1973,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,MWI
Malaysia,1973,0,29,44,12,121,18,31,60,91,98,2,1,7,121,0,0,15,170,170,MYS
Mexico,1973,3500,1755,0,761,1610,796,1855,0,0,3500,90,0,0,1410,200,10,0,4261,4261,MEX
Montenegro,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1973,2,5,0,0,10,0,5,0,0,15,0,0,13,10,0,0,0,15,15,NCL
New Zealand,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1973,683,524,0,12,78,92,525,0,0,683,0,0,0,70,8,1,0,695,695,NIC
Nigeria,1973,0,19,0,15,65,26,19,54,0,41,0,50,41,61,4,0,4,110,110,NGA
North Macedonia,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1973,72,24,35,6,62,27,24,35,0,72,0,0,0,62,0,0,0,113,113,PAN
Papua New Guinea,1973,576,560,0,45,10,88,560,5,0,608,0,0,32,4,6,0,5,658,658,PNG
Paraguay,1973,26,36,0,33,20,3,36,0,0,26,0,0,0,20,0,0,0,59,59,PRY
Peru,1973,949,831,0,282,240,160,831,0,0,949,0,0,0,185,55,0,0,1231,1231,PER
Philippines,1973,9,0,45,13,487,26,5,45,183,460,0,0,268,61,426,5,0,518,518,PHL
Russia,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1973,435,433,0,0,2,0,433,0,0,435,0,0,0,2,0,0,0,435,435,RWA
Saudi Arabia,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1973,0,53,0,4,5,3,53,0,0,57,0,0,57,5,0,0,0,61,61,SLE
Singapore,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1973,3,7,0,0,11,0,7,0,0,18,0,0,15,11,0,0,0,18,18,LKA
Switzerland,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1973,331,822,0,493,24,140,825,0,0,496,0,0,165,22,2,3,0,989,989,TZA
Thailand,1973,2,0,0,3,94,1,0,25,0,67,0,25,65,94,0,0,0,95,95,THA
Togo,1973,0,192,0,20,1,65,192,0,0,238,0,0,238,1,0,0,0,258,258,TGO
Trinidad and Tobago,1973,1,13,0,6,13,9,18,3,0,31,1,3,30,12,1,4,0,40,40,TTO
Turkey,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1973,240,3283,0,1801,25,1759,3283,0,0,3266,0,0,3026,25,0,0,0,5067,5067,UGA
Ukraine,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1973,246,3,66,27,307,29,3,66,0,246,0,0,0,245,62,0,0,339,339,USA
Uruguay,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1973,1083,347,0,112,710,137,348,0,0,1083,1,0,0,710,0,0,0,1195,1195,VEN
Vietnam,1973,2,25,0,0,31,0,25,0,17,56,0,0,37,31,0,0,0,56,56,VNM
Yemen,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1973,45,35,0,0,10,0,35,0,0,45,0,0,0,10,0,0,0,45,45,
Zambia,1973,1,0,0,0,6,1,0,6,0,1,0,6,0,6,0,0,0,7,7,ZMB
Zimbabwe,1973,33,24,0,8,9,8,24,0,0,33,0,0,0,9,0,0,0,41,41,ZWE
