Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Cuba,2015,150,19,0,0,131,0,19,0,0,150,0,0,0,131,0,0,0,150,150,CUB
Dominican Republic,2015,225,15,0,0,210,0,15,0,0,225,0,0,0,210,0,0,0,225,225,DOM
Ecuador,2015,100,100,625,400,265,210,845,695,0,225,5,5,125,40,225,740,65,1320,1320,ECU
Egypt,2015,0,0,525,0,525,0,0,525,0,0,0,0,0,525,0,0,0,525,525,EGY
El Salvador,2015,560,490,0,18,275,13,490,200,0,560,0,10,0,85,190,0,190,778,778,SLV
Equatorial Guinea,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNQ
Ethiopia,2015,6510,3405,0,30,3110,25,3405,0,0,6510,0,0,0,3110,0,0,0,6540,6540,ETH
European Union,2015,0,0,46150,12225,44095,12100,2180,46150,0,0,1660,0,0,41590,2505,520,0,58375,58375,
Gabon,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GAB
Georgia,2015,0,0,75,0,75,0,0,75,0,0,0,0,0,75,0,0,0,75,75,GEO
Ghana,2015,0,0,0,5,2,4,0,0,0,1,0,0,1,2,0,0,0,6,6,GHA
Guatemala,2015,3125,3040,0,15,430,26,3044,190,0,3295,0,0,170,240,190,4,190,3500,3500,GTM
Guinea,2015,0,260,0,9,20,9,260,0,0,280,0,0,280,20,0,0,0,289,289,GIN
Guyana,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUY
Haiti,2015,0,0,0,15,15,0,0,0,0,0,0,0,0,15,0,0,0,15,15,HTI
Honduras,2015,5300,5000,0,340,345,315,5000,20,0,5300,0,0,0,325,20,0,20,5660,5660,HND
India,2015,1725,4063,1124,2586,1250,2645,5693,1202,0,5800,5,2,4075,650,600,1625,76,9588,9588,IND
Indonesia,2015,1500,7938,311,53,3175,46,9896,964,0,12100,48,9,10600,2375,800,1910,644,13117,13117,IDN
Iran,2015,0,0,85,0,295,0,0,295,0,0,0,0,0,85,210,0,210,295,295,IRN
Jamaica,2015,27,22,0,0,5,0,22,0,0,27,0,0,0,5,0,0,0,27,27,JAM
Jordan,2015,0,0,340,0,580,0,0,580,0,0,0,0,0,340,240,0,240,580,580,JOR
Kazakhstan,2015,0,0,0,0,130,0,0,130,0,0,0,0,0,0,130,0,130,130,130,KAZ
Kenya,2015,750,751,0,225,37,194,751,7,0,750,0,0,0,30,7,0,7,982,982,KEN
"Korea, South",2015,0,0,2280,0,2465,0,0,2465,0,0,0,185,0,2465,0,0,0,2465,2465,
Kosovo,2015,0,0,120,0,120,0,0,120,0,0,0,0,0,120,0,0,0,120,120,
Laos,2015,0,375,0,0,100,0,375,0,0,475,0,0,475,100,0,0,0,475,475,LAO
Liberia,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LBR
Madagascar,2015,25,47,0,0,208,0,47,0,0,255,0,0,230,208,0,0,0,255,255,MDG
Malawi,2015,23,22,0,0,1,0,22,0,0,23,0,0,0,1,0,0,0,23,23,MWI
Malaysia,2015,0,0,1440,0,665,0,2975,1440,0,2200,0,0,2200,0,665,2975,0,3640,3640,MYS
Mexico,2015,2125,1300,2160,125,2325,210,2340,2450,0,2300,200,80,175,800,1525,840,210,4875,4875,MEX
Montenegro,2015,0,0,45,0,45,0,0,45,0,0,0,0,0,45,0,0,0,45,45,MNE
Morocco,2015,0,0,650,0,670,0,0,670,0,0,0,20,0,670,0,0,0,670,670,MAR
New Caledonia,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NCL
New Zealand,2015,0,0,190,0,358,0,0,358,0,0,0,18,0,208,150,0,150,358,358,NZL
Nicaragua,2015,2100,1960,10,102,160,37,2060,30,0,2125,10,0,25,75,85,90,20,2257,2257,NIC
Nigeria,2015,0,1,0,0,19,0,1,0,0,20,0,0,20,19,0,0,0,20,20,NGA
North Macedonia,2015,0,0,105,0,105,0,0,105,0,0,0,0,0,105,0,0,0,105,105,MKD
Norway,2015,0,0,575,0,785,0,0,785,0,0,0,130,0,705,80,0,80,785,785,NOR
Panama,2015,85,15,35,0,75,0,60,50,0,85,45,0,0,60,15,0,15,135,135,PAN
Papua New Guinea,2015,700,690,0,36,60,36,690,0,0,750,0,0,50,60,0,0,0,786,786,PNG
Paraguay,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRY
Peru,2015,3500,3300,0,4,160,44,3300,0,0,3500,0,0,0,10,150,0,0,3504,3504,PER
Philippines,2015,25,0,685,100,6210,500,0,6185,0,425,0,0,400,200,6010,0,5500,6710,6710,PHL
Russia,2015,0,0,2430,0,4395,0,0,4395,0,0,0,315,0,2745,1650,0,1650,4395,4395,
Rwanda,2015,300,300,0,0,0,0,300,0,0,300,0,0,0,0,0,0,0,300,300,RWA
Saudi Arabia,2015,0,0,750,0,785,0,0,785,0,0,0,35,0,785,0,0,0,785,785,SAU
Senegal,2015,0,0,105,0,105,0,0,105,0,0,0,0,0,105,0,0,0,105,105,SEN
Serbia,2015,0,0,490,0,715,0,0,715,0,0,0,0,0,490,225,0,225,715,715,SRB
Sierra Leone,2015,0,40,0,0,20,0,40,0,0,60,0,0,60,20,0,0,0,60,60,SLE
Singapore,2015,0,0,140,0,140,0,0,140,0,0,0,0,0,140,0,0,0,140,140,SGP
South Africa,2015,0,0,350,0,600,0,0,600,0,0,0,0,0,350,250,0,250,600,600,ZAF
Sri Lanka,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LKA
Switzerland,2015,0,0,2460,0,1420,0,1040,2460,0,0,1040,0,0,1420,0,0,0,2460,2460,CHE
Taiwan,2015,0,0,440,0,535,0,0,535,0,0,0,95,0,535,0,0,0,535,535,TWN
Tanzania,2015,600,1100,0,322,52,250,1120,0,0,1100,0,0,500,52,0,20,0,1422,1422,TZA
Thailand,2015,0,0,800,0,555,0,960,815,0,700,0,15,700,210,345,960,0,1515,1515,THA
Togo,2015,0,120,0,0,0,0,120,0,0,120,0,0,120,0,0,0,0,120,120,TGO
Trinidad and Tobago,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TTO
Turkey,2015,0,0,670,0,710,0,0,710,0,0,0,40,0,710,0,0,0,710,710,
Uganda,2015,950,3300,0,313,250,313,3300,0,0,3550,0,0,2600,250,0,0,0,3863,3863,UGA
Ukraine,2015,0,0,250,0,970,0,0,970,0,0,0,250,0,500,470,0,470,970,970,UKR
United Kingdom,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2015,40,0,25100,6117,25083,6199,60,25185,0,40,60,0,0,24998,85,0,85,31342,31342,USA
Uruguay,2015,0,0,20,0,20,0,0,20,0,0,0,0,0,20,0,0,0,20,20,URY
Venezuela,2015,500,30,670,21,1151,12,30,672,0,500,0,1,0,1150,1,0,1,1193,1193,VEN
Vietnam,2015,1100,26515,450,6336,2630,4201,29065,630,0,28930,550,20,27830,2280,350,2000,160,35896,35896,VNM
Yemen,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZMB
Zimbabwe,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZWE
