Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Malaysia,1978,0,62,100,10,143,2,67,100,97,102,1,0,5,143,0,4,0,212,212,MYS
Mexico,1978,3977,2920,0,655,1107,500,3070,0,0,4022,90,0,45,627,480,60,0,4677,4677,MEX
Montenegro,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1978,2,0,0,0,11,0,0,0,0,11,0,0,9,11,0,0,0,11,11,NCL
New Zealand,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1978,1004,943,0,55,83,19,957,0,0,1004,0,0,0,72,11,14,0,1059,1059,NIC
Nigeria,1978,0,53,0,30,183,20,53,166,0,60,0,160,60,177,6,0,6,256,256,NGA
North Macedonia,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1978,104,38,0,19,68,17,38,0,0,104,0,0,0,68,0,0,0,123,123,PAN
Papua New Guinea,1978,783,798,8,20,11,37,798,8,0,818,0,0,35,11,0,0,0,846,846,PNG
Paraguay,1978,138,93,0,31,21,55,93,0,0,138,0,0,0,21,0,0,0,169,169,PRY
Peru,1978,1130,878,0,205,250,207,878,0,0,1130,0,0,0,200,50,0,0,1335,1335,PER
Philippines,1978,37,246,0,87,357,150,258,0,281,678,0,0,360,37,320,12,0,765,765,PHL
Russia,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1978,311,285,0,48,2,72,285,0,0,311,0,0,0,2,0,0,0,359,359,RWA
Saudi Arabia,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1978,0,144,0,10,5,91,144,0,0,230,0,0,230,5,0,0,0,240,240,SLE
Singapore,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1978,11,43,0,10,12,10,43,0,0,55,0,0,44,12,0,0,0,65,65,LKA
Switzerland,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1978,571,954,0,233,20,109,960,0,0,856,0,0,285,17,3,6,0,1089,1089,TZA
Thailand,1978,3,24,0,6,105,7,24,5,0,125,0,5,122,105,0,0,0,136,136,THA
Togo,1978,0,124,0,81,1,61,124,0,0,105,0,0,105,1,0,0,0,186,186,TGO
Trinidad and Tobago,1978,1,29,0,8,15,6,29,3,0,39,0,3,38,14,1,0,0,50,50,TTO
Turkey,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1978,150,2353,0,2385,39,1937,2353,0,0,1944,0,0,1794,39,0,0,0,4329,4329,UGA
Ukraine,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1978,169,1,110,34,303,9,1,110,0,169,0,0,0,238,65,0,0,313,313,USA
Uruguay,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1978,1011,177,0,292,939,187,177,0,0,1011,0,0,0,939,0,0,0,1303,1303,VEN
Vietnam,1978,0,49,0,0,35,0,49,0,0,84,0,0,84,35,0,0,0,84,84,VNM
Yemen,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1978,50,39,0,0,10,0,40,0,0,50,1,0,0,10,0,0,0,50,50,
Zambia,1978,2,0,0,1,6,0,0,3,0,2,0,3,0,6,0,0,0,6,6,ZMB
Zimbabwe,1978,77,71,0,20,8,18,71,0,0,77,0,0,0,8,0,0,0,97,97,ZWE
