Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Egypt,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1962,1638,1523,0,71,110,70,1529,0,0,1638,0,0,0,104,6,6,0,1709,1709,SLV
Equatorial Guinea,1962,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120,GNQ
Ethiopia,1962,2073,1142,0,392,845,478,1142,0,0,2073,0,0,0,845,0,0,0,2465,2465,ETH
European Union,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1962,0,23,0,0,1,0,23,0,0,24,0,0,24,1,0,0,0,24,24,GAB
Georgia,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1962,0,35,0,0,5,0,35,0,0,40,0,0,40,5,0,0,0,40,40,GHA
Guatemala,1962,1929,1720,0,27,194,25,1737,0,0,1929,0,0,0,179,15,17,0,1956,1956,GTM
Guinea,1962,0,213,0,0,2,0,213,0,0,215,0,0,215,2,0,0,0,215,215,GIN
Guyana,1962,0,4,0,0,1,0,4,0,4,5,0,0,1,1,0,0,0,5,5,GUY
Haiti,1962,590,425,0,41,186,20,425,0,0,590,0,0,0,186,0,0,0,631,631,HTI
Honduras,1962,405,334,0,138,71,138,334,0,0,405,0,0,0,71,0,0,0,543,543,HND
India,1962,620,418,0,268,615,263,418,0,0,1028,0,0,408,578,37,0,0,1296,1296,IND
Indonesia,1962,126,1035,0,216,724,216,1035,0,3,1759,0,0,1630,724,0,0,0,1975,1975,IDN
Iran,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1962,21,13,0,0,8,0,13,0,0,21,0,0,0,8,0,0,0,21,21,JAM
Jordan,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1962,635,612,0,213,17,219,612,0,0,635,0,0,0,17,0,0,0,848,848,KEN
"Korea, South",1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1962,0,47,0,0,1,0,47,0,5,48,0,0,43,1,0,0,0,48,48,LBR
Madagascar,1962,41,746,0,224,143,352,746,0,0,1017,0,0,976,143,0,0,0,1241,1241,MDG
Malawi,1962,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,MWI
Malaysia,1962,0,77,122,0,96,0,78,127,33,47,1,2,14,96,0,0,3,174,174,MYS
Mexico,1962,2202,1157,0,88,950,108,1232,0,0,2202,31,0,0,940,10,44,0,2290,2290,MEX
Montenegro,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1962,12,30,0,0,5,0,30,0,3,35,0,0,20,5,0,0,0,35,35,NCL
New Zealand,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1962,535,435,0,10,56,10,479,0,0,535,0,0,0,55,1,44,0,545,545,NIC
Nigeria,1962,0,10,0,8,18,28,10,12,0,36,0,10,36,16,2,0,2,56,56,NGA
North Macedonia,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1962,73,18,0,4,56,3,18,0,0,73,0,0,0,56,0,0,0,77,77,PAN
Papua New Guinea,1962,76,76,0,0,2,0,76,1,0,77,0,0,1,2,0,0,1,78,78,PNG
Paraguay,1962,103,88,0,0,15,0,88,0,0,103,0,0,0,15,0,0,0,103,103,PRY
Peru,1962,827,675,12,248,165,248,675,13,0,827,0,1,0,140,25,0,0,1088,1088,PER
Philippines,1962,4,1,0,53,489,53,1,0,223,490,0,0,263,30,459,0,0,543,543,PHL
Russia,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1962,192,191,0,0,1,0,191,0,0,192,0,0,0,1,0,0,0,192,192,RWA
Saudi Arabia,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1962,0,85,0,7,2,8,85,0,0,88,0,0,88,2,0,0,0,95,95,SLE
Singapore,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1962,1,0,2,0,10,0,0,2,0,8,0,0,7,10,0,0,0,10,10,LKA
Switzerland,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1962,300,467,0,137,1,117,467,0,0,448,0,0,148,1,0,0,0,585,585,TZA
Thailand,1962,0,0,0,0,91,0,0,90,0,1,0,90,1,91,0,0,0,91,91,THA
Togo,1962,0,118,0,0,1,0,118,0,0,119,0,0,119,1,0,0,0,119,119,TGO
Trinidad and Tobago,1962,1,50,0,1,9,2,50,1,0,59,0,1,58,9,0,0,0,61,61,TTO
Turkey,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1962,220,2417,0,302,8,828,2417,0,0,2951,0,0,2731,8,0,0,0,3253,3253,UGA
Ukraine,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1962,380,35,6,63,282,132,35,6,0,380,0,0,0,202,80,0,0,449,449,USA
Uruguay,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1962,874,395,0,125,495,108,396,0,0,874,1,0,0,495,0,0,0,999,999,VEN
Vietnam,1962,2,30,0,0,36,0,30,0,20,66,0,0,44,36,0,0,0,66,66,VNM
Yemen,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1962,82,72,0,0,10,0,72,0,0,82,0,0,0,10,0,0,0,82,82,
Zambia,1962,0,0,0,0,5,0,0,5,0,0,0,5,0,5,0,0,0,5,5,ZMB
Zimbabwe,1962,0,0,0,1,5,1,0,5,0,0,0,5,0,5,0,0,0,6,6,ZWE
