Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Ecuador,1984,700,1261,0,765,260,548,1457,0,0,1500,25,0,800,215,45,171,0,2265,2265,ECU
Egypt,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1984,2680,2391,0,915,200,934,2461,0,0,2680,0,0,0,182,18,70,0,3595,3595,SLV
Equatorial Guinea,1984,0,10,0,21,6,20,10,0,7,15,0,0,8,6,0,0,0,36,36,GNQ
Ethiopia,1984,2587,1150,0,1648,1500,1585,1150,0,0,2587,0,0,0,1500,0,0,0,4235,4235,ETH
European Union,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1984,0,39,0,0,1,0,39,0,0,40,0,0,40,1,0,0,0,40,40,GAB
Georgia,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1984,0,10,0,20,8,17,10,0,0,15,0,0,15,8,0,0,0,35,35,GHA
Guatemala,1984,2703,3110,0,910,330,170,3113,0,0,2703,0,0,0,306,24,3,0,3613,3613,GTM
Guinea,1984,0,43,0,26,6,7,43,0,0,30,0,0,30,6,0,0,0,56,56,GIN
Guyana,1984,0,0,0,0,15,0,0,0,12,15,0,0,3,15,0,0,0,15,15,GUY
Haiti,1984,592,349,0,23,240,26,349,0,0,592,0,0,0,240,0,0,0,615,615,HTI
Honduras,1984,1400,1281,0,694,160,650,1284,0,0,1400,1,0,0,160,0,2,0,2094,2094,HND
India,1984,1330,1198,0,711,1000,1663,1298,0,0,3250,0,0,1920,975,25,100,0,3961,3961,IND
Indonesia,1984,350,4972,0,1597,1010,1206,4981,0,0,5600,9,0,5250,997,13,0,0,7197,7197,IDN
Iran,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1984,25,13,0,0,12,0,15,2,0,25,2,2,0,12,0,0,0,27,27,JAM
Jordan,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1984,1619,1680,0,1156,85,1011,1680,0,0,1620,0,0,1,85,0,0,0,2776,2776,KEN
"Korea, South",1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1984,25,24,0,0,1,0,24,0,0,25,0,0,0,1,0,0,0,25,25,LAO
Liberia,1984,0,148,0,5,6,65,148,5,5,209,0,4,204,5,1,0,1,219,219,LBR
Madagascar,1984,54,905,0,420,208,407,905,0,0,1100,0,0,1046,208,0,0,0,1520,1520,MDG
Malawi,1984,36,36,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,36,36,MWI
Malaysia,1984,0,61,77,106,183,102,63,156,81,86,1,5,5,183,0,1,74,348,348,MYS
Mexico,1984,4160,2790,0,1375,1625,1018,2982,0,0,4250,185,0,90,870,755,7,0,5625,5625,MEX
Montenegro,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1984,1,0,0,0,6,0,0,0,0,6,0,0,5,6,0,0,0,6,6,NCL
New Zealand,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1984,843,639,0,188,94,278,659,0,0,843,0,0,0,83,11,20,0,1031,1031,NIC
Nigeria,1984,0,15,0,36,148,16,15,95,0,48,0,89,48,140,8,0,6,179,179,NGA
North Macedonia,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1984,237,136,0,10,70,41,136,0,0,237,0,0,0,70,0,0,0,247,247,PAN
Papua New Guinea,1984,733,809,10,73,13,36,809,10,0,775,0,0,42,13,0,0,0,858,858,PNG
Paraguay,1984,100,23,0,197,23,246,28,0,0,100,5,0,0,23,0,0,0,297,297,PRY
Peru,1984,1150,930,0,530,210,540,930,0,0,1150,0,0,0,168,42,0,0,1680,1680,PER
Philippines,1984,109,486,0,690,421,888,492,0,364,1111,0,0,638,94,327,6,0,1801,1801,PHL
Russia,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1984,542,534,0,70,1,77,534,0,0,542,0,0,0,1,0,0,0,612,612,RWA
Saudi Arabia,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1984,0,124,0,0,5,0,124,0,0,129,0,0,129,5,0,0,0,129,129,SLE
Singapore,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1984,13,75,0,12,10,12,75,0,0,85,0,0,72,10,0,0,0,97,97,LKA
Switzerland,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1984,600,787,0,368,22,352,790,0,0,796,3,0,196,19,3,0,0,1164,1164,TZA
Thailand,1984,6,378,0,126,126,92,378,0,0,470,0,0,464,126,0,0,0,596,596,THA
Togo,1984,0,225,0,25,1,14,225,0,0,215,0,0,215,1,0,0,0,240,240,TGO
Trinidad and Tobago,1984,1,16,0,12,21,7,18,4,0,30,0,0,29,21,0,2,4,46,46,TTO
Turkey,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1984,200,2700,0,755,48,807,2700,0,0,2800,0,0,2600,48,0,0,0,3555,3555,UGA
Ukraine,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1984,245,1,23,12,236,42,2,23,0,245,1,0,0,180,56,0,0,280,280,USA
Uruguay,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1984,1213,100,0,310,1040,375,108,0,0,1213,8,0,0,1040,0,0,0,1523,1523,VEN
Vietnam,1984,0,157,0,0,5,44,157,0,0,206,0,0,206,5,0,0,0,206,206,VNM
Yemen,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1984,53,42,0,0,10,0,43,0,0,53,1,0,0,10,0,0,0,53,53,
Zambia,1984,6,1,0,3,5,4,1,1,0,6,0,1,0,5,0,0,0,10,10,ZMB
Zimbabwe,1984,180,166,0,43,8,49,166,0,0,180,0,0,0,8,0,0,0,223,223,ZWE
