Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Cuba,2011,170,11,0,0,159,0,11,0,0,170,0,0,0,159,0,0,0,170,170,CUB
Dominican Republic,2011,500,47,0,0,453,0,47,0,0,500,0,0,0,453,0,0,0,500,500,DOM
Ecuador,2011,400,575,1150,143,239,209,1550,1225,0,630,0,0,230,25,214,975,75,1998,1998,ECU
Egypt,2011,0,0,500,0,500,0,0,500,0,0,0,0,0,500,0,0,0,500,500,EGY
El Salvador,2011,1200,1065,0,13,311,18,1065,181,0,1200,0,11,0,141,170,0,170,1394,1394,SLV
Equatorial Guinea,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNQ
Ethiopia,2011,6320,3140,0,100,3050,230,3140,0,0,6320,0,0,0,3050,0,0,0,6420,6420,ETH
European Union,2011,0,0,43950,12900,45250,10400,1200,43950,0,0,960,0,0,43005,2245,240,0,56850,56850,
Gabon,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GAB
Georgia,2011,0,0,60,0,60,0,0,60,0,0,0,0,0,60,0,0,0,60,60,GEO
Ghana,2011,0,70,0,3,1,2,70,0,0,70,0,0,70,1,0,0,0,73,73,GHA
Guatemala,2011,4400,3800,0,237,600,387,3840,180,0,4410,0,0,10,400,200,40,180,4827,4827,GTM
Guinea,2011,0,380,0,2,35,12,380,0,0,425,0,0,425,35,0,0,0,427,427,GIN
Guyana,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUY
Haiti,2011,350,9,0,25,341,25,9,0,0,350,0,0,0,341,0,0,0,375,375,HTI
Honduras,2011,5600,5290,0,30,265,90,5290,15,0,5600,0,0,0,250,15,0,15,5645,5645,HND
India,2011,1690,3735,879,1742,1168,1473,5223,892,0,5230,4,1,3540,788,380,1484,12,7864,7864,IND
Indonesia,2011,1300,4620,700,83,2125,88,7145,1305,0,7970,25,135,6670,1655,470,2500,470,9358,9358,IDN
Iran,2011,0,0,40,0,260,0,0,260,0,0,0,0,0,40,220,0,220,260,260,IRN
Jamaica,2011,20,17,0,0,3,0,17,0,0,20,0,0,0,3,0,0,0,20,20,JAM
Jordan,2011,0,0,190,0,350,0,0,350,0,0,0,0,0,190,160,0,160,350,350,JOR
Kazakhstan,2011,0,0,0,0,215,0,0,215,0,0,0,0,0,0,215,0,215,215,215,KAZ
Kenya,2011,750,800,0,422,60,337,800,25,0,750,0,0,0,35,25,0,25,1197,1197,KEN
"Korea, South",2011,0,0,1675,0,1785,0,0,1785,0,0,0,110,0,1785,0,0,0,1785,1785,
Kosovo,2011,0,0,90,0,90,0,0,90,0,0,0,0,0,90,0,0,0,90,90,
Laos,2011,0,350,0,0,100,0,350,0,0,450,0,0,450,100,0,0,0,450,450,LAO
Liberia,2011,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,5,5,LBR
Madagascar,2011,25,105,0,12,450,7,105,0,0,550,0,0,525,450,0,0,0,562,562,MDG
Malawi,2011,21,20,0,0,1,0,20,0,0,21,0,0,0,1,0,0,0,21,21,MWI
Malaysia,2011,0,0,1125,0,625,0,1950,1125,0,1450,0,0,1450,0,625,1950,0,2575,2575,MYS
Mexico,2011,4100,2525,1125,89,2287,62,3365,1325,0,4300,50,25,200,775,1512,790,175,5714,5714,MEX
Montenegro,2011,0,0,90,0,90,0,0,90,0,0,0,0,0,90,0,0,0,90,90,MNE
Morocco,2011,0,0,700,0,715,0,0,715,0,0,0,15,0,715,0,0,0,715,715,MAR
New Caledonia,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NCL
New Zealand,2011,0,0,170,0,310,0,0,310,0,0,0,15,0,185,125,0,125,310,310,NZL
Nicaragua,2011,2100,1675,25,22,110,252,1795,35,0,2100,15,0,0,100,10,105,10,2157,2157,NIC
Nigeria,2011,0,7,0,0,33,0,7,0,0,40,0,0,40,28,5,0,0,40,40,NGA
North Macedonia,2011,0,0,110,0,110,0,0,110,0,0,0,0,0,110,0,0,0,110,110,MKD
Norway,2011,0,0,570,0,760,0,0,760,0,0,0,105,0,675,85,0,85,760,760,NOR
Panama,2011,100,30,20,0,90,0,45,35,0,100,15,0,0,75,15,0,15,135,135,PAN
Papua New Guinea,2011,1350,1350,0,21,40,31,1350,0,0,1400,0,0,50,40,0,0,0,1421,1421,PNG
Paraguay,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRY
Peru,2011,5200,5140,0,124,170,14,5140,0,0,5200,0,0,0,10,160,0,0,5324,5324,PER
Philippines,2011,30,0,510,90,3660,165,0,3280,0,455,0,0,425,100,3560,0,2770,3825,3825,PHL
Russia,2011,0,0,1720,0,3865,0,0,3865,0,0,0,165,0,1885,1980,0,1980,3865,3865,
Rwanda,2011,245,245,0,0,0,0,245,0,0,245,0,0,0,0,0,0,0,245,245,RWA
Saudi Arabia,2011,0,0,665,0,685,0,0,685,0,0,0,20,0,685,0,0,0,685,685,SAU
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,2011,0,0,570,0,755,0,0,755,0,0,0,0,0,570,185,0,185,755,755,SRB
Sierra Leone,2011,0,69,0,0,21,0,69,0,0,90,0,0,90,21,0,0,0,90,90,SLE
Singapore,2011,0,0,150,0,150,0,0,150,0,0,0,0,0,150,0,0,0,150,150,SGP
South Africa,2011,0,0,335,0,500,0,0,500,0,0,0,0,0,335,165,0,165,500,500,ZAF
Sri Lanka,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LKA
Switzerland,2011,0,0,2140,0,1460,0,680,2140,0,0,680,0,0,1460,0,0,0,2140,2140,CHE
Taiwan,2011,0,0,260,0,305,0,0,305,0,0,0,45,0,305,0,0,0,305,305,TWN
Tanzania,2011,365,520,0,50,45,45,525,0,0,565,0,0,200,45,0,5,0,615,615,TZA
Thailand,2011,0,0,700,0,470,0,1235,705,0,1000,0,5,1000,200,270,1235,0,1705,1705,THA
Togo,2011,0,560,0,0,0,0,560,0,0,560,0,0,560,0,0,0,0,560,560,TGO
Trinidad and Tobago,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TTO
Turkey,2011,0,0,350,0,375,0,0,375,0,0,0,25,0,375,0,0,0,375,375,
Uganda,2011,875,3000,0,613,150,538,3000,0,0,3075,0,0,2200,150,0,0,0,3688,3688,UGA
Ukraine,2011,0,0,115,0,1425,0,0,1425,0,0,0,310,0,425,1000,0,1000,1425,1425,UKR
United Kingdom,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2011,46,0,23700,4580,22946,5100,405,23825,0,46,405,0,0,22821,125,0,125,28451,28451,USA
Uruguay,2011,0,0,15,0,15,0,0,15,0,0,0,0,0,15,0,0,0,15,15,URY
Venezuela,2011,700,100,570,232,1305,103,100,576,0,700,0,1,0,1285,20,0,5,1508,1508,VEN
Vietnam,2011,800,23950,200,800,1665,1090,24495,450,0,26000,95,0,25200,1480,185,450,250,27250,27250,VNM
Yemen,2011,135,15,0,0,120,0,15,0,0,135,0,0,0,120,0,0,0,135,135,YEM
Yemen (Sanaa),2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZMB
Zimbabwe,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZWE
