Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Serbia,2014,0,0,460,0,605,0,0,605,0,0,0,0,0,460,145,0,145,605,605,SRB
Sierra Leone,2014,0,42,0,0,23,0,42,0,0,65,0,0,65,23,0,0,0,65,65,SLE
Singapore,2014,0,0,150,0,150,0,0,150,0,0,0,0,0,150,0,0,0,150,150,SGP
South Africa,2014,0,0,315,0,565,0,0,565,0,0,0,0,0,315,250,0,250,565,565,ZAF
Sri Lanka,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LKA
Switzerland,2014,0,0,2420,0,1445,0,975,2420,0,0,975,0,0,1445,0,0,0,2420,2420,CHE
Taiwan,2014,0,0,375,0,445,0,0,445,0,0,0,70,0,445,0,0,0,445,445,TWN
Tanzania,2014,600,970,0,202,50,322,980,0,0,1150,0,0,550,50,0,10,0,1352,1352,TZA
Thailand,2014,0,0,1500,0,545,0,1975,1520,0,1000,0,20,1000,195,350,1975,0,2520,2520,THA
Togo,2014,0,175,0,0,0,0,175,0,0,175,0,0,175,0,0,0,0,175,175,TGO
Trinidad and Tobago,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TTO
Turkey,2014,0,0,630,0,675,0,0,675,0,0,0,45,0,675,0,0,0,675,675,
Uganda,2014,800,3350,0,393,230,313,3350,0,0,3500,0,0,2700,230,0,0,0,3893,3893,UGA
Ukraine,2014,0,0,180,0,1025,0,0,1025,0,0,0,275,0,455,570,0,570,1025,1025,UKR
United Kingdom,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2014,45,0,23525,6025,23568,6117,380,23995,0,45,380,0,0,23098,470,0,470,30065,30065,USA
Uruguay,2014,0,0,15,0,15,0,0,15,0,0,0,0,0,15,0,0,0,15,15,URY
Venezuela,2014,460,30,685,55,1151,21,30,687,0,460,0,1,0,1150,1,0,1,1202,1202,VEN
Vietnam,2014,1050,19828,450,2130,2217,6336,21567,590,0,27400,457,10,26350,1917,300,1282,130,30120,30120,VNM
Yemen,2014,130,6,0,0,124,0,6,0,0,130,0,0,0,124,0,0,0,130,130,YEM
Yemen (Sanaa),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZMB
Zimbabwe,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZWE
