Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Congo (Brazzaville),1983,0,33,0,4,1,5,33,0,0,35,0,0,35,1,0,0,0,39,39,
Congo (Kinshasa),1983,167,1175,0,809,200,784,1175,0,0,1350,0,0,1183,200,0,0,0,2159,2159,
Costa Rica,1983,2070,1762,0,960,233,1015,1782,0,0,2070,20,0,0,233,0,0,0,3030,3030,CRI
Cote d'Ivoire,1983,0,4046,0,3192,25,324,4263,0,0,1420,4,0,1420,14,11,213,0,4612,4612,
Croatia,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1983,385,287,200,155,325,128,287,200,0,385,0,0,0,325,0,0,0,740,740,CUB
Dominican Republic,1983,863,529,0,695,304,733,529,0,0,871,0,0,8,304,0,0,0,1566,1566,DOM
Ecuador,1983,610,1139,0,960,245,765,1330,0,0,1380,11,0,770,201,44,180,0,2340,2340,ECU
Egypt,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1983,2400,2830,0,1615,200,915,2900,0,0,2400,0,0,0,181,19,70,0,4015,4015,SLV
Equatorial Guinea,1983,0,20,0,33,7,21,20,0,7,15,0,0,8,7,0,0,0,48,48,GNQ
Ethiopia,1983,3300,1632,0,1552,1572,1648,1632,0,0,3300,0,0,0,1572,0,0,0,4852,4852,ETH
European Union,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1983,0,34,0,0,1,0,34,0,0,35,0,0,35,1,0,0,0,35,35,GAB
Georgia,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1983,0,14,0,22,8,20,14,0,0,20,0,0,20,8,0,0,0,42,42,GHA
Guatemala,1983,2340,1977,0,888,340,910,1978,0,0,2340,0,0,0,316,24,1,0,3228,3228,GTM
Guinea,1983,0,45,0,27,6,26,45,0,0,50,0,0,50,6,0,0,0,77,77,GIN
Guyana,1983,0,1,0,0,16,0,1,0,14,17,0,0,3,16,0,0,0,17,17,GUY
Haiti,1983,630,402,0,35,240,23,402,0,0,630,0,0,0,240,0,0,0,665,665,HTI
Honduras,1983,1310,1050,0,589,155,694,1050,0,0,1310,0,0,0,155,0,0,0,1899,1899,HND
India,1983,1134,977,0,990,869,711,1077,0,0,1667,0,0,533,845,24,100,0,2657,2657,IND
Indonesia,1983,297,4381,0,1605,1140,1597,4383,0,0,5515,2,0,5218,1127,13,0,0,7120,7120,IDN
Iran,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1983,25,22,0,7,11,0,24,3,0,25,2,3,0,11,0,0,0,35,35,JAM
Jordan,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1983,2159,1516,0,557,45,1156,1516,0,0,2160,0,0,1,45,0,0,0,2717,2717,KEN
"Korea, South",1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1983,10,9,0,0,1,0,9,0,0,10,0,0,0,1,0,0,0,10,10,LAO
Liberia,1983,0,99,0,36,6,5,99,5,5,69,0,4,64,5,1,0,1,110,110,LBR
Madagascar,1983,48,875,0,400,205,420,875,0,0,1100,0,0,1052,205,0,0,0,1500,1500,MDG
Malawi,1983,21,21,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,21,21,MWI
Malaysia,1983,0,74,122,55,178,106,76,214,86,91,1,4,5,178,0,1,88,360,360,MYS
Mexico,1983,4420,2691,0,1250,1510,1375,2895,0,0,4530,202,0,110,880,630,2,0,5780,5780,MEX
Montenegro,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1983,1,0,0,0,4,0,0,0,0,4,0,0,3,4,0,0,0,4,4,NCL
New Zealand,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1983,809,755,0,260,96,188,785,0,0,809,0,0,0,84,12,30,0,1069,1069,NIC
Nigeria,1983,0,11,0,18,148,36,11,135,0,42,0,128,42,140,8,0,7,195,195,NGA
North Macedonia,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1983,150,79,0,7,68,10,79,0,0,150,0,0,0,68,0,0,0,157,157,PAN
Papua New Guinea,1983,882,894,16,44,18,73,894,16,1,925,0,0,42,18,0,0,0,985,985,PNG
Paraguay,1983,100,41,0,161,23,197,41,0,0,100,0,0,0,23,0,0,0,261,261,PRY
Peru,1983,1270,982,0,467,225,530,982,0,0,1270,0,0,0,180,45,0,0,1737,1737,PER
Philippines,1983,101,349,0,775,702,690,357,1,324,973,1,1,548,82,620,7,0,1749,1749,PHL
Russia,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1983,536,504,0,41,1,70,506,0,0,536,0,0,0,1,0,2,0,577,577,RWA
Saudi Arabia,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1983,0,54,0,17,5,0,54,0,0,42,0,0,42,5,0,0,0,59,59,SLE
Singapore,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1983,10,61,0,27,12,12,61,0,0,58,0,0,48,12,0,0,0,85,85,LKA
Switzerland,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1983,625,906,0,454,20,368,909,0,0,843,3,0,218,17,3,0,0,1297,1297,TZA
Thailand,1983,5,128,0,58,171,126,128,3,0,364,0,3,359,171,0,0,0,425,425,THA
Togo,1983,0,280,0,31,1,25,280,0,0,275,0,0,275,1,0,0,0,306,306,TGO
Trinidad and Tobago,1983,1,5,0,5,20,12,7,4,0,30,0,0,29,20,0,2,4,39,39,TTO
Turkey,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1983,210,2500,0,602,47,755,2500,0,0,2700,0,0,2490,47,0,0,0,3302,3302,UGA
Ukraine,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1983,221,1,13,74,294,12,2,13,0,221,0,0,0,232,62,1,0,308,308,USA
Uruguay,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1983,1025,67,0,225,843,310,97,0,0,1025,29,0,0,843,0,1,0,1250,1250,VEN
Vietnam,1983,0,66,0,0,3,0,66,0,0,69,0,0,69,3,0,0,0,69,69,VNM
Yemen,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1983,50,39,0,0,10,0,40,0,0,50,1,0,0,10,0,0,0,50,50,
Zambia,1983,7,1,0,1,6,3,1,2,0,7,0,2,0,6,0,0,0,10,10,ZMB
Zimbabwe,1983,147,116,0,20,8,43,116,0,0,147,0,0,0,8,0,0,0,167,167,ZWE
