Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
New Zealand,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1970,641,460,0,86,73,182,472,0,0,641,0,0,0,66,7,12,0,727,727,NIC
Nigeria,1970,0,63,0,28,36,38,63,26,0,83,0,23,83,33,3,0,3,137,137,NGA
North Macedonia,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1970,74,30,17,5,58,8,30,17,0,74,0,0,0,58,0,0,0,96,96,PAN
Papua New Guinea,1970,383,399,0,0,8,0,399,6,0,401,0,0,18,3,5,0,6,407,407,PNG
Paraguay,1970,27,10,0,6,18,5,10,0,0,27,0,0,0,18,0,0,0,33,33,PRY
Peru,1970,1114,700,0,202,220,396,700,0,0,1114,0,0,0,175,45,0,0,1316,1316,PER
Philippines,1970,7,51,0,30,496,18,51,0,210,535,0,0,318,57,439,0,0,565,565,PHL
Russia,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1970,246,242,0,0,2,2,242,0,0,246,0,0,0,2,0,0,0,246,246,RWA
Saudi Arabia,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1970,0,95,0,58,4,122,95,0,0,163,0,0,163,4,0,0,0,221,221,SLE
Singapore,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1970,2,0,0,0,11,0,0,0,0,11,0,0,9,11,0,0,0,11,11,LKA
Switzerland,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1970,606,680,0,67,17,277,682,0,0,909,0,0,303,2,15,2,0,976,976,TZA
Thailand,1970,1,0,0,2,93,3,0,75,0,19,0,75,18,93,0,0,0,96,96,THA
Togo,1970,0,169,0,153,1,196,169,0,0,213,0,0,213,1,0,0,0,366,366,TGO
Trinidad and Tobago,1970,1,47,0,1,9,1,50,2,0,57,0,2,56,9,0,3,0,60,60,TTO
Turkey,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1970,220,3032,0,1913,18,1530,3032,0,0,2667,0,0,2447,18,0,0,0,4580,4580,UGA
Ukraine,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1970,283,3,48,28,305,51,3,48,0,283,0,0,0,234,71,0,0,359,359,USA
Uruguay,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1970,936,325,0,206,638,178,326,0,0,936,1,0,0,638,0,0,0,1142,1142,VEN
Vietnam,1970,2,25,0,0,31,0,25,0,17,56,0,0,37,31,0,0,0,56,56,VNM
Yemen,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1970,60,50,0,0,10,0,50,0,0,60,0,0,0,10,0,0,0,60,60,
Zambia,1970,1,0,0,0,6,0,0,5,0,1,0,5,0,6,0,0,0,6,6,ZMB
Zimbabwe,1970,15,8,0,4,7,5,8,1,0,15,0,1,0,7,0,0,0,20,20,ZWE
