Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Guyana,1986,0,0,0,0,7,0,0,0,5,7,0,0,2,7,0,0,0,7,7,GUY
Haiti,1986,463,230,0,27,240,20,230,0,0,463,0,0,0,240,0,0,0,490,490,HTI
Honduras,1986,1535,1398,0,91,140,88,1398,0,0,1535,0,0,0,140,0,0,0,1626,1626,HND
India,1986,1600,1538,0,1182,1050,1910,1572,0,0,3350,0,0,1750,950,100,34,0,4532,4532,IND
Indonesia,1986,500,4919,0,1319,950,1350,4919,0,0,5900,0,0,5400,930,20,0,0,7219,7219,IDN
Iran,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1986,28,13,0,1,13,2,15,1,0,28,2,1,0,13,0,0,0,30,30,JAM
Jordan,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1986,1749,1761,0,820,159,650,1761,0,0,1750,0,0,1,159,0,0,0,2570,2570,KEN
"Korea, South",1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1986,75,74,0,0,1,0,74,0,0,75,0,0,0,1,0,0,0,75,75,LAO
Liberia,1986,0,67,0,1,6,0,67,0,5,72,0,0,67,6,0,0,0,73,73,LBR
Madagascar,1986,38,758,0,418,219,441,758,0,0,1000,0,0,962,219,0,0,0,1418,1418,MDG
Malawi,1986,59,60,0,1,0,0,60,0,0,59,0,0,0,0,0,0,0,60,60,MWI
Malaysia,1986,0,14,101,64,193,59,18,126,75,80,1,7,5,193,0,3,18,270,270,MYS
Mexico,1986,5197,3650,0,650,1500,610,3837,0,0,5297,177,0,100,870,630,10,0,5947,5947,MEX
Montenegro,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1986,1,0,0,0,6,0,0,0,0,6,0,0,5,6,0,0,0,6,6,NCL
New Zealand,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1986,712,619,0,160,85,138,649,0,0,712,0,0,0,74,11,30,0,872,872,NIC
Nigeria,1986,0,7,0,17,148,23,7,81,0,80,0,76,80,140,8,0,5,178,178,NGA
North Macedonia,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1986,195,100,0,20,73,42,100,0,0,195,0,0,0,73,0,0,0,215,215,PAN
Papua New Guinea,1986,710,863,16,158,18,49,863,16,0,756,0,0,46,18,0,0,0,930,930,PNG
Paraguay,1986,100,204,0,299,22,169,208,0,0,100,4,0,0,22,0,0,0,399,399,PRY
Peru,1986,1200,990,0,440,200,450,990,0,0,1200,0,0,0,162,38,0,0,1640,1640,PER
Philippines,1986,60,357,0,631,779,615,362,0,368,1125,0,0,697,90,689,5,0,1756,1756,PHL
Russia,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1986,643,657,0,137,1,122,657,0,0,643,0,0,0,1,0,0,0,780,780,RWA
Saudi Arabia,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1986,0,90,0,0,5,0,90,0,0,95,0,0,95,5,0,0,0,95,95,SLE
Singapore,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1986,10,16,0,13,12,10,16,0,0,25,0,0,15,12,0,0,0,38,38,LKA
Switzerland,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1986,503,818,0,412,15,278,820,0,0,701,0,0,198,12,3,2,0,1113,1113,TZA
Thailand,1986,6,435,0,144,100,36,435,0,0,427,0,0,421,100,0,0,0,571,571,THA
Togo,1986,0,219,0,48,1,88,219,0,0,260,0,0,260,1,0,0,0,308,308,TGO
Trinidad and Tobago,1986,1,20,6,6,22,5,22,12,0,31,0,0,30,22,0,2,6,49,49,TTO
Turkey,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1986,180,2700,0,757,51,706,2700,0,0,2700,0,0,2520,51,0,0,0,3457,3457,UGA
Ukraine,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1986,284,1,1,0,283,0,2,1,0,284,1,0,0,226,57,0,0,285,285,USA
Uruguay,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1986,1169,154,0,129,942,201,155,0,0,1169,1,0,0,942,0,0,0,1298,1298,VEN
Vietnam,1986,0,433,0,0,21,0,433,0,0,454,0,0,454,21,0,0,0,454,454,VNM
Yemen,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1986,55,44,0,0,10,0,45,0,0,55,1,0,0,10,0,0,0,55,55,
Zambia,1986,13,10,0,0,3,0,10,0,0,13,0,0,0,3,0,0,0,13,13,ZMB
Zimbabwe,1986,200,193,0,47,9,45,193,0,0,200,0,0,0,9,0,0,0,247,247,ZWE
