Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Uganda,1965,250,2846,0,1102,11,823,2846,0,0,2578,0,0,2328,11,0,0,0,3680,3680,UGA
Ukraine,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1965,272,47,44,16,270,15,47,44,0,272,0,0,0,188,82,0,0,332,332,USA
Uruguay,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1965,907,311,0,103,528,170,312,0,0,907,1,0,0,528,0,0,0,1010,1010,VEN
Vietnam,1965,3,40,0,0,36,0,40,0,23,76,0,0,50,36,0,0,0,76,76,VNM
Yemen,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1965,75,65,0,0,10,0,65,0,0,75,0,0,0,10,0,0,0,75,75,
Zambia,1965,0,0,0,0,5,0,0,5,0,0,0,5,0,5,0,0,0,5,5,ZMB
Zimbabwe,1965,1,0,0,1,6,2,0,6,0,1,0,6,0,6,0,0,0,8,8,ZWE
