Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Paraguay,1960,40,23,0,0,17,0,23,0,0,40,0,0,0,17,0,0,0,40,40,PRY
Peru,1960,598,475,35,248,160,248,475,37,0,598,0,0,0,140,20,0,2,883,883,PER
Philippines,1960,3,0,0,50,459,43,0,0,213,452,0,0,236,23,436,0,0,502,502,PHL
Russia,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1960,187,186,0,0,1,0,186,0,0,187,0,0,0,1,0,0,0,187,187,RWA
Saudi Arabia,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1960,0,92,0,11,2,6,92,0,0,89,0,0,89,2,0,0,0,100,100,SLE
Singapore,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1960,1,0,4,0,10,0,0,4,0,6,0,0,5,10,0,0,0,10,10,LKA
Switzerland,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1960,308,507,0,201,1,155,507,0,0,462,0,0,154,1,0,0,0,663,663,TZA
Thailand,1960,0,0,0,0,96,0,0,95,0,1,0,95,1,96,0,0,0,96,96,THA
Togo,1960,0,166,0,0,1,0,166,0,0,167,0,0,167,1,0,0,0,167,167,TGO
Trinidad and Tobago,1960,1,31,0,3,8,3,31,1,0,38,0,1,37,8,0,0,0,42,42,TTO
Turkey,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1960,150,2010,0,567,6,476,2010,0,0,1925,0,0,1775,6,0,0,0,2492,2492,UGA
Ukraine,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1960,277,2,6,34,287,28,2,6,0,277,0,0,0,202,85,0,0,317,317,USA
Uruguay,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1960,902,406,0,204,480,220,406,0,0,902,0,0,0,480,0,0,0,1106,1106,VEN
Vietnam,1960,3,40,0,0,36,0,40,0,23,76,0,0,50,36,0,0,0,76,76,VNM
Yemen,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1960,90,80,0,0,10,0,80,0,0,90,0,0,0,10,0,0,0,90,90,
Zambia,1960,0,0,0,0,5,0,0,5,0,0,0,5,0,5,0,0,0,5,5,ZMB
Zimbabwe,1960,0,0,0,1,5,1,0,5,0,0,0,5,0,5,0,0,0,6,6,ZWE
