Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Tanzania,2003,379,600,0,207,100,109,610,0,0,612,0,0,233,100,0,10,0,819,819,TZA
Thailand,2003,0,339,0,120,500,98,349,0,0,827,0,0,827,200,300,10,0,947,947,THA
Togo,2003,0,152,0,50,2,40,152,0,0,144,0,0,144,2,0,0,0,194,194,TGO
Trinidad and Tobago,2003,1,0,0,0,9,0,7,0,0,16,7,0,15,9,0,0,0,16,16,TTO
Turkey,2003,0,0,210,0,220,0,0,220,0,0,0,10,0,220,0,0,0,220,220,
Uganda,2003,524,2520,0,82,120,187,2520,0,0,2745,0,0,2221,120,0,0,0,2827,2827,UGA
Ukraine,2003,0,0,80,0,825,0,0,825,0,0,0,120,0,200,625,0,625,825,825,UKR
United Kingdom,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,2003,186,0,20340,6100,22086,5620,0,21420,0,186,0,100,0,21106,980,0,980,27706,27706,USA
Uruguay,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,2003,825,150,5,528,700,475,185,7,0,825,35,2,0,690,10,0,0,1360,1360,VEN
Vietnam,2003,266,14000,0,333,550,708,14075,0,0,15000,25,0,14734,525,25,50,0,15333,15333,VNM
Yemen,2003,193,35,0,0,147,0,46,0,0,193,11,0,0,147,0,0,0,193,193,YEM
Yemen (Sanaa),2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,2003,100,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,100,ZMB
Zimbabwe,2003,92,88,0,37,4,37,88,0,0,92,0,0,0,4,0,0,0,129,129,ZWE
