Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Guinea,1966,0,58,0,0,3,0,58,0,0,61,0,0,61,3,0,0,0,61,61,GIN
Guyana,1966,0,1,0,0,18,0,1,0,16,19,0,0,3,18,0,0,0,19,19,GUY
Haiti,1966,446,283,0,65,198,30,283,0,0,446,0,0,0,198,0,0,0,511,511,HTI
Honduras,1966,431,351,0,138,80,138,351,0,0,431,0,0,0,80,0,0,0,569,569,HND
India,1966,738,560,0,325,694,455,560,0,0,1384,0,0,646,653,41,0,0,1709,1709,IND
Indonesia,1966,172,1646,0,216,801,216,1646,0,3,2447,0,0,2272,801,0,0,0,2663,2663,IDN
Iran,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1966,22,9,0,0,12,1,9,0,0,22,0,0,0,12,0,0,0,22,22,JAM
Jordan,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1966,923,832,1,221,21,292,832,1,0,923,0,0,0,21,0,0,0,1145,1145,KEN
"Korea, South",1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1966,0,72,0,4,3,4,72,1,5,74,0,1,69,3,0,0,0,79,79,LBR
Madagascar,1966,36,751,0,346,149,338,751,0,0,892,0,0,856,149,0,0,0,1238,1238,MDG
Malawi,1966,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,MWI
Malaysia,1966,0,20,62,0,105,0,22,70,45,57,2,1,12,105,0,0,7,127,127,MYS
Mexico,1966,2700,1288,0,418,1350,395,1373,0,0,2700,13,0,0,1320,30,72,0,3118,3118,MEX
Montenegro,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1966,12,28,0,0,7,0,28,0,3,35,0,0,20,7,0,0,0,35,35,NCL
New Zealand,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1966,421,388,0,131,64,92,396,0,0,421,0,0,0,60,4,8,0,552,552,NIC
Nigeria,1966,0,30,0,2,20,8,30,12,0,44,0,10,44,18,2,0,2,58,58,NGA
North Macedonia,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1966,84,11,0,5,78,0,11,0,0,84,0,0,0,78,0,0,0,89,89,PAN
Papua New Guinea,1966,202,207,0,0,4,0,207,2,0,209,0,0,7,2,2,0,2,211,211,PNG
Paraguay,1966,65,48,0,0,17,0,48,0,0,65,0,0,0,17,0,0,0,65,65,PRY
Peru,1966,789,600,0,248,193,248,600,4,0,789,0,1,0,161,32,0,3,1041,1041,PER
Philippines,1966,5,0,0,32,520,33,0,0,219,521,0,0,297,48,472,0,0,553,553,PHL
Russia,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1966,146,145,0,0,1,0,145,0,0,146,0,0,0,1,0,0,0,146,146,RWA
Saudi Arabia,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1966,0,49,0,1,3,1,49,0,0,52,0,0,52,3,0,0,0,53,53,SLE
Singapore,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1966,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10,LKA
Switzerland,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1966,563,860,0,305,7,282,860,0,0,844,0,0,281,7,0,0,0,1149,1149,TZA
Thailand,1966,1,0,0,0,117,0,0,115,0,2,0,115,1,117,0,0,0,117,117,THA
Togo,1966,0,106,0,50,1,1,106,0,0,58,0,0,58,1,0,0,0,108,108,TGO
Trinidad and Tobago,1966,1,38,0,1,9,1,38,2,0,45,0,2,44,9,0,0,0,48,48,TTO
Turkey,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1966,200,2629,0,823,12,919,2629,0,0,2737,0,0,2537,12,0,0,0,3560,3560,UGA
Ukraine,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1966,264,24,67,15,271,51,24,67,0,264,0,0,0,196,75,0,0,346,346,USA
Uruguay,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1966,898,331,0,170,550,186,332,0,0,898,1,0,0,550,0,0,0,1068,1068,VEN
Vietnam,1966,3,50,0,0,36,0,50,0,26,86,0,0,57,36,0,0,0,86,86,VNM
Yemen,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1966,60,50,0,0,10,0,50,0,0,60,0,0,0,10,0,0,0,60,60,
Zambia,1966,1,0,0,0,6,0,0,5,0,1,0,5,0,6,0,0,0,6,6,ZMB
Zimbabwe,1966,2,2,0,2,6,2,2,6,0,2,0,6,0,6,0,0,0,10,10,ZWE
